"","SWLmu","SWLlam","SWLlam_se","MTWLmu","MTWLlam","MTWLlam_se","muOff","state"
"1903",0.897159983534751,0.125612979520144,0.014502191154151,2.24828176426012,0.309606757256718,0.036708040614532,1.651261351,"SA"
"1904",1.15107666496436,0.032802430079391,0.004584607981384,2.01752770836552,0.225602124517466,0.028586456655527,1.262512762,"NSW"
"1905",0.461606678624049,0.079401246984658,0.009223263526233,2.03752972563891,0.340937345283642,0.040996510342339,0.803369342,"WASouth"
"1906",0.846479007238464,0.118000989912427,0.013430912871071,1.74271092048658,0.220386439318897,0.026183408246324,1.651261351,"SA"
"1907",0.849634348325692,0.119798892577822,0.013650703867687,1.74647472930402,0.221665708820068,0.02633678500053,1.651261351,"SA"
"1908",0.850752406226143,0.120807670794122,0.013756266042443,1.97670250531978,0.251192378515416,0.029755080553779,1.651261351,"SA"
"1909",0.851707177928674,0.12184320703304,0.013859660892553,2.04000790362049,0.258106958130044,0.030528931019011,1.651261351,"SA"
"1910",0.85268444645523,0.122836520929022,0.013963562639663,2.05988734482995,0.261657512702824,0.03086795013439,1.651261351,"SA"
"1911",0.853970763260661,0.123561436566159,0.01403913310947,2.06312433207896,0.261768055111157,0.0309090915632,1.651261351,"SA"
"1912",0.855595135183924,0.123898220255007,0.014068522661231,2.07591836574125,0.263623003919072,0.03113006132866,1.651261351,"SA"
"1913",0.85698738137576,0.123607999336143,0.014040484764942,2.11453331406009,0.268452937210553,0.031704642317468,1.651261351,"SA"
"1914",0.858251032052852,0.12272538725906,0.013961807011068,2.10835420319862,0.268111018080486,0.031699880062632,1.651261351,"SA"
"1915",0.859551689277352,0.121743147073991,0.013868544551992,2.10510569786867,0.269334659446997,0.031841418158912,1.651261351,"SA"
"1916",0.860859832096495,0.121112883788722,0.013795611572609,2.10704970093168,0.269243256215168,0.031857871905971,1.651261351,"SA"
"1917",0.862013510743611,0.120908798733835,0.013751407282286,2.11584201246964,0.271252482998668,0.032098131572632,1.651261351,"SA"
"1918",0.863366811882502,0.121262063295462,0.01377355835811,2.1380148189626,0.274336575300311,0.032492763197896,1.651261351,"SA"
"1919",0.865129678124998,0.121877138887425,0.013826741140989,2.14977574099126,0.2754831557313,0.032644990136488,1.651261351,"SA"
"1920",0.867552864533035,0.12149971414675,0.013794999521295,2.15305495024857,0.275008985543525,0.032640458595763,1.651261351,"SA"
"1921",0.86963752811628,0.120629556863132,0.013716033231647,2.29106068069492,0.293158876115209,0.034636123634491,1.651261351,"SA"
"1922",0.870448606410874,0.11963688823328,0.013626634607657,2.28880048229717,0.294879193366112,0.034828577191295,1.651261351,"SA"
"1923",0.870033488557464,0.118831318580477,0.013557897478976,2.27146692299831,0.296289825716024,0.03493540138788,1.651261351,"SA"
"1924",0.8696376529414,0.118459257503235,0.013535323499329,1.79529479457848,0.228339706146965,0.027485220590709,1.651261351,"SA"
"1925",0.869450452214882,0.118419083503581,0.01354941885513,1.79510794629721,0.228311857586772,0.027495562462759,1.651261351,"SA"
"1926",0.868696183663925,0.118491287830356,0.013577022153773,2.04253259243052,0.271426418505443,0.032138419695198,1.651261351,"SA"
"1927",0.890985144496292,0.122782946574162,0.014205155607449,2.23678655417746,0.304924226765129,0.036257747225046,1.651261351,"SA"
"1928",0.897511873135652,0.125099386444196,0.014452018485966,2.19761278753803,0.303885979349791,0.035950246851975,1.651261351,"SA"
"1929",1.14858214647922,0.032503170633052,0.004538149787533,1.92677228606155,0.204300680558266,0.026109283503961,1.111750534,"NSW"
"1930",0.45460587443771,0.075028121040163,0.008757857172484,2.12901972807173,0.328404619639917,0.039954861785469,0.803369342,"WASouth"
"1931",0.874782729804253,0.118332576660243,0.013619277929013,2.11711179889754,0.286449684629022,0.03374626687539,1.651261351,"SA"
"1932",0.877672966776311,0.119976292886997,0.01379896253621,2.16776849374672,0.295900991480201,0.034758242999521,1.651261351,"SA"
"1933",0.89960203881302,0.123712145356391,0.014376230630771,2.24642820435188,0.308410495341659,0.036542277166074,1.651261351,"SA"
"1934",1.1492517101785,0.032752395985165,0.004566941720064,1.92968997195915,0.204609693921446,0.026174191620126,1.111750534,"NSW"
"1935",0.448029550611234,0.075206160795536,0.00871608777002,2.16732636466807,0.320332178929112,0.039261556156113,0.803369342,NA
"1936",0.885780509753935,0.120672293674163,0.013863392327281,1.99133401880588,0.262979225970181,0.031626157873164,1.651261351,"SA"
"1937",0.899088587258857,0.121566820156892,0.014127478317496,2.09234820294557,0.283685077070128,0.033877916402445,1.651261351,"SA"
"1938",0.905857512134367,0.122608296582797,0.014314992475113,2.0725254413213,0.284003587558635,0.033718652959474,1.651261351,"SA"
"1939",1.14709292065337,0.032248396766415,0.004489947753637,2.04295124404575,0.225151912380356,0.028834210888425,1.111750534,"NSW"
"1940",0.448877314122746,0.07661930507238,0.008874920470031,2.14358945064477,0.299616779073241,0.037154825555517,0.803369342,"WASouth"
"1941",0.897861552066694,0.121494031825753,0.013978028611616,2.00465553721592,0.266701858932261,0.03206790561708,1.651261351,"SA"
"1942",0.904328006396601,0.12326159762113,0.014237313794013,2.07180410401785,0.280528869678182,0.033527888123494,1.651261351,"SA"
"1943",1.14787713980102,0.032231250919194,0.00448841598289,1.8959351643601,0.200061285050726,0.025817950377413,1.111750534,"NSW"
"1944",0.44333861024912,0.074889229993402,0.008621206137433,2.13462776870894,0.294945439236902,0.036571626369023,0.803369342,"WASouth"
"1945",1.14841033564762,0.032271616514916,0.004491735422518,1.8972873216478,0.200004779362434,0.025834112070805,1.111750534,"NSW"
"1946",0.444695336866655,0.075338896928929,0.008667881398366,2.17454554028128,0.303700611039937,0.03779330683919,0.803369342,"WASouth"
"1947",1.1488828227629,0.032310241647794,0.004493864219767,2.07205292993788,0.232306704370428,0.030036433520088,1.111750534,"NSW"
"1948",0.439229166731403,0.071692862700745,0.008267665748271,2.16628924509379,0.299273138529269,0.037220164799256,0.803369342,NA
"1949",1.14929002223229,0.032406152292451,0.004500581501184,1.99978124136085,0.217142047561137,0.02830902565699,1.111750534,"NSW"
"1950",0.440383674575366,0.07044091117166,0.008172564450293,2.23020060064583,0.270417398512069,0.033935059721407,0.803369342,"WASouth"
"1951",1.14775781258665,0.031836521588724,0.004410934595296,1.89929642544299,0.198499842414158,0.026747443973595,1.111750534,"NSW"
"1952",0.435548701822141,0.067073990355123,0.00779908320497,2.22153251632067,0.26588592620667,0.033343094814552,0.803369342,"WASouth"
"1953",1.14858241704567,0.031883222770064,0.004409225245013,1.90085926138683,0.199088870839635,0.026826094351576,1.111750534,"NSW"
"1954",0.437757975106049,0.066113565494022,0.007717230836401,2.2229756515949,0.266142295238052,0.033369196845367,0.803369342,"WASouth"
"1955",1.149163050059,0.031947331812294,0.00440853692465,1.80917878256922,0.190233011353948,0.025433122961923,1.111750534,"NSW"
"1956",0.438636087578928,0.065336248485308,0.007645342636348,2.12917467858319,0.276194309358314,0.034372974840672,0.803369342,"WASouth"
"1957",1.14956200752664,0.032118710762552,0.004423029326398,1.81081207617675,0.190347162498477,0.025469796632295,1.111750534,"NSW"
"1958",0.433425405781266,0.062965670396961,0.007407206863641,2.12070119701918,0.273072494969376,0.033931816422048,0.803369342,"WASouth"
"1959",1.14801185244176,0.031076994258295,0.004275721592481,2.03964882111308,0.225492806605778,0.029963454414491,1.111750534,"NSW"
"1960",0.435422718448615,0.062708210337872,0.007396291996351,2.12208929345984,0.273850350262894,0.034015512626182,0.80582687,"WASouth"
"1961",1.14848474083557,0.031104092276837,0.004274539311173,1.94902029149387,0.209227151998885,0.028582564383116,1.111750534,"NSW"
"1962",0.43640887430091,0.062519287661524,0.00738468263865,2.1004478176043,0.279240461994876,0.03433238250576,0.80582687,"WASouth"
"1963",1.14870093137931,0.031199269849697,0.004278655462842,1.8441960324563,0.196497168594356,0.027198284802763,1.111750534,"NSW"
"1964",0.431399984417763,0.060878576194638,0.007221715578953,2.09404984828682,0.276351277107405,0.033914776319981,0.80582687,"WASouth"
"1965",1.14883839649658,0.031431739091209,0.004300540404404,1.84540369868928,0.196816858550295,0.027242579366594,1.111750534,"NSW"
"1966",0.432585618838506,0.060890345831266,0.007237039680754,2.04634193289304,0.265727251019242,0.032627361656985,0.80582687,"WASouth"
