"state","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"SA",137.210525512695,-35.5563850402832,1,3.25,4.95,3015.46,1137.07,10945.63,28.71,18.32,53.01
"SA",137.263153076172,-35.556396484375,1,3.24,4.83,3275.28,1221.73,12064.16,31.45,19.88,58.72
"SA",137.315795898438,-35.5563850402832,1,3.24,4.73,3385.86,1256.29,12566.12,34.34,21.51,64.83
"SA",137.368423461914,-35.5563850402832,1,3.24,4.66,3326.79,1233.49,12373.71,37.14,23.09,70.77
"SA",137.421051025391,-35.556396484375,1,3.24,4.66,3126.69,1164.09,11583.43,36.57,22.82,69.31
"SA",137.473678588867,-35.5563850402832,1,3.25,4.58,2778.46,1045.43,10167.45,41.47,25.49,80.14
"SA",137.526321411133,-35.556396484375,1,3.26,4.51,2392.18,914.05,8588.33,47.69,28.79,94.43
"SA",137.578948974609,-35.5563850402832,1,3.28,4.43,1984.36,776.28,6903.61,53,31.63,106.47
"SA",138.052627563477,-35.556396484375,1,2.84,3.81,1101.24,454.59,3597.92,76.12,42.58,168.38
"SA",138.684204101562,-35.556396484375,1,2.71,3.79,6232.79,2053.23,27623,496.6,198.37,1827.39
"SA",138.736846923828,-35.556396484375,1,2.72,3.84,5578.76,1863.92,24260.04,422.07,173.6,1485.31
"SA",139.052627563477,-35.556396484375,1,2.77,4.33,2573.55,933.51,10099.37,135.39,66.55,367.82
"NSW",150.421051025391,-35.556396484375,1,2.27,4.21,532067197059.67,8784052638.98,193488070326716,43.23,25.07,93.01
"SA",138.105270385742,-35.5135650634766,1,2.84,3.82,1138.25,467.17,3750.2,70.98,40.12,154.72
"SA",138.789474487305,-35.5135765075684,1,2.73,3.99,4703.5,1606,19866.42,281.05,123.01,904.52
"SA",138.842102050781,-35.5135765075684,1,2.73,4,4246.77,1466.68,17677.9,277.76,121.91,889.76
"SA",138.894729614258,-35.5135765075684,1,2.74,4,3834.64,1336.97,15785.93,276.66,121.63,883.52
"SA",139.105270385742,-35.5135650634766,1,2.79,4.34,2002.27,740.42,7704.25,131.96,65.19,355.76
"NSW",150.421051025391,-35.5135765075684,1,2.27,4.22,558672656781.03,9153740154.02,205404431383640,42.45,24.69,91.03
"SA",138.157897949219,-35.4707374572754,1,2.84,3.93,1098.69,452.96,3598.27,52.99,31.27,108.63
"SA",138.263153076172,-35.4707374572754,1,2.85,3.93,953.57,398.86,3067.87,49.24,29.34,99.65
"SA",138.947372436523,-35.4707260131836,1,2.76,4.01,2920.06,1035.33,11853.15,258.54,114.76,814.69
"SA",139.157897949219,-35.4707374572754,1,2.81,4.35,1554.8,593.76,5729.73,125,62.33,332.25
"SA",139.210525512695,-35.4707260131836,1,2.82,4.36,1324.93,517.15,4738.11,119.82,60.15,315.4
"SA",139.263153076172,-35.4707374572754,1,2.84,4.37,1143.46,455.38,3977.84,113.42,57.43,294.82
"NSW",150.421051025391,-35.4707374572754,1,2.27,4.35,535689677608.8,8833985728.24,195128703570194,36.92,21.88,77.15
"SA",138.263153076172,-35.4278717041016,1,2.86,3.93,940.08,394.73,3006.22,49.2,29.34,99.44
"SA",138.947372436523,-35.4278717041016,1,2.77,4.02,2695.84,960.58,10898.16,251.5,112.17,786.94
"SA",139.315780639648,-35.4278717041016,1,2.84,4.37,1086.64,433.24,3784.58,110.09,56,284.3
"NSW",150.473678588867,-35.4278717041016,1,2.3,4.25,631000247289.63,10151071535.43,238159655768783,42.86,24.79,92.83
"SA",138.315780639648,-35.3849868774414,1,2.86,3.94,879.82,372.65,2780.58,48.27,28.87,97.16
"SA",139,-35.3849868774414,1,2.78,4.03,2229.11,810.07,8796.18,234.36,105.8,720.06
"SA",139.052627563477,-35.3849868774414,1,2.79,4.34,1954.15,722.34,7536.21,133.86,65.98,361.97
"SA",139.105255126953,-35.3849868774414,1,2.8,4.34,1702.27,641.44,6392.61,128.86,63.93,345.16
"SA",139.315780639648,-35.3849868774414,1,2.84,4.38,1059.42,423.38,3679.74,109.69,55.81,283.26
"NSW",150.473678588867,-35.3849868774414,1,2.3,4.26,615864679108.21,9977006308.3,229652203709839,41.83,24.28,90.16
"SA",138.368423461914,-35.3420639038086,1,2.87,4.02,798.34,342.4,2480.78,38.61,23.92,73.93
"SA",139.157897949219,-35.3420753479004,1,2.82,4.36,1384.47,535.26,5024.69,121.14,60.67,320.01
"SA",139.210525512695,-35.3420753479004,1,2.83,4.36,1252.57,490.49,4468.63,117.4,59.07,308.11
"SA",139.263153076172,-35.3420753479004,1,2.84,4.37,1114.3,442.92,3896.33,113.33,57.32,295.24
"NSW",150.473678588867,-35.3420753479004,1,2.3,4.34,565982263527.56,9315953501.45,205885868802336,38.4,22.47,82.01
"SA",136.894729614258,-35.299144744873,1,3.21,5.55,5662.58,1914.48,24087.29,23.87,15.52,43.11
"SA",136.947372436523,-35.299144744873,1,3.21,5.21,4927.43,1702.4,20324.75,30.16,19.02,56.78
"SA",138.421051025391,-35.299144744873,1,2.88,4.06,709.84,308.94,2163.17,33.55,21.25,62.17
"NSW",150.526321411133,-35.299144744873,1,2.3,4.15,558167768753.59,9163304693.24,204412786223420,48.49,27.42,108.7
"SA",136.842102050781,-35.256175994873,1,3.2,5.72,5785.82,1935.13,25060.44,21.83,14.39,38.64
"SA",137,-35.2561874389648,1,3.23,5.03,3795.59,1363.42,14822.73,33.8,21.02,64.79
"SA",137.052627563477,-35.2561874389648,1,3.24,4.43,3292.44,1205.76,12522.35,67.02,38.33,143.49
"SA",137.105270385742,-35.2561874389648,1,3.25,4.44,2948.18,1098.69,10937.75,65.68,37.71,139.77
"SA",137.157897949219,-35.2561874389648,1,3.25,4.45,2914.87,1091.36,10732.11,64.28,37.06,135.9
"SA",138.421051025391,-35.2561874389648,1,2.88,4.06,714.19,310.72,2177.06,33.5,21.23,62.03
"NSW",150.578948974609,-35.256175994873,1,2.3,4.39,721472578364.5,11376195007.53,280206508096895,35.71,21.08,75.41
"SA",136.842102050781,-35.2131996154785,1,3.21,5.61,5436.19,1826,23449.78,23.12,15.14,41.26
"SA",137.210525512695,-35.2132110595703,1,3.25,4.46,2909.03,1095.66,10600.6,61.83,35.98,128.88
"SA",138.421051025391,-35.2132110595703,1,3.65,4.82,708.98,308.71,2158.89,33.21,21.07,61.4
"NSW",150.578948974609,-35.2132110595703,1,2.3,3.96,606743418671.89,9811866955.01,227401639878713,75.04,39.68,185.28
"NSW",150.631576538086,-35.2132110595703,1,2.3,3.95,718053472203.66,11403848606.17,274903985562582,76.11,40.16,188.5
"NSW",150.684204101562,-35.2132110595703,1,2.3,4.27,893000751576.08,13835052045.77,352439541004412,46.28,26.26,103.47
"NSW",150.736846923828,-35.2132110595703,1,2.29,4.53,1371675084933.64,19957902871.45,591555715604558,32.72,19.46,68.58
"WASouth",117.57893371582,-35.1702117919922,1,2.21,5.3,206520.09,45309.34,1551919.78,19.45,13.44,31.85
"WASouth",117.631576538086,-35.1702117919922,1,2.21,5.31,219672.22,48023.39,1655635.31,19.43,13.42,31.82
"SA",136.842086791992,-35.1702117919922,1,3.21,5.2,5254.55,1769.5,22606.87,26.75,17.25,48.67
"SA",137.263153076172,-35.1702117919922,1,3.25,4.48,2730.69,1035.87,9859.44,58.7,34.47,120.7
"SA",137.315780639648,-35.1702117919922,1,3.26,4.48,2500.43,957.06,8928.65,56.02,32.98,115.03
"SA",137.368408203125,-35.1702117919922,1,3.27,4.49,2315.34,894.21,8171.48,53.61,31.77,109.01
"SA",137.57893371582,-35.1702117919922,1,3.28,4.54,2061.48,801.91,7228.79,41.99,25.88,80.66
"SA",137.631576538086,-35.1702117919922,1,3.28,4.57,1943.84,760.22,6773.38,38.54,24.09,72.57
"SA",137.684204101562,-35.1702117919922,1,3.29,4.57,1841.15,723.09,6386.97,35.36,22.43,65.14
"NSW",150.789474487305,-35.1702117919922,1,2.29,4.6,2139324471281.51,29507783211.23,987579332175967,32.47,19.42,67.34
"WASouth",117.526313781738,-35.1271858215332,1,2.23,5.2,98941.39,23721.73,661466.14,20.11,13.85,33.01
"WASouth",117.684211730957,-35.1271858215332,1,2.2,4.9,267241.68,57510.66,2049148.3,26.2,17.41,45.19
"WASouth",117.842102050781,-35.1271858215332,1,2.2,4.98,264680.95,57042.43,2025370.2,24.9,16.56,42.99
"WASouth",117.947364807129,-35.1271858215332,1,2.2,4.83,321571.04,67620.79,2542904.31,28.78,18.8,50.89
"SA",136.894729614258,-35.1271858215332,1,3.22,5.23,4183.07,1450.72,17297.77,24.58,16.06,43.86
"SA",137.421051025391,-35.1271858215332,1,3.27,4.51,2257.37,873.86,7944.94,49.99,29.97,99.97
"SA",137.473678588867,-35.1271858215332,1,3.28,4.53,2070.69,807.54,7226.86,47.2,28.52,93.34
"SA",137.526321411133,-35.1271858215332,1,3.28,4.54,1888.68,743.06,6522.5,44.58,27.16,87.19
"SA",137.736846923828,-35.1271858215332,1,3.29,4.37,1686.1,668.8,5774.92,51.41,30.95,101.85
"SA",138.421051025391,-35.1271858215332,1,3.65,4.82,670.59,294.32,2019.61,33.21,21.08,61.33
"NSW",150.789474487305,-35.1271858215332,1,2.29,4.28,1954300115466.72,27595971638.35,867069860239294,48.58,27.29,110.31
NA,116.526313781738,-35.0841407775879,1,2.26,5.38,50570.09,13019.16,309194.45,20.3,13.86,33.83
"WASouth",116.578948974609,-35.0841407775879,1,2.26,5.2,46219.94,12062.1,277229.21,22.81,15.35,38.76
"WASouth",116.631576538086,-35.0841407775879,1,2.27,5.21,41926.86,11116.71,245813.86,22.44,15.13,38.01
"WASouth",116.684211730957,-35.0841407775879,1,2.26,5.01,43887.87,11581.1,258852.51,25.01,16.64,43.15
"WASouth",116.842102050781,-35.0841407775879,1,2.26,4.75,47258.64,12408.8,280058,30.66,19.88,54.79
"WASouth",116.894737243652,-35.0841407775879,1,2.26,4.76,48073.28,12609.68,285140.31,30.32,19.68,54.07
"WASouth",116.947364807129,-35.0841407775879,1,2.26,4.73,51145.38,13314.62,306403.89,33.2,21.25,60.45
"WASouth",117,-35.0841407775879,1,2.25,4.67,56714.03,14572.07,345782.12,36.42,23.01,67.49
"WASouth",117.052635192871,-35.0841407775879,1,2.25,4.79,65918.76,16585.87,413681.47,33.07,21.17,60.15
"WASouth",117.105262756348,-35.0841407775879,1,2.24,4.73,80631.05,19697.61,527324.64,34.47,22.02,62.84
"WASouth",117.421051025391,-35.0841407775879,1,2.24,4.81,95806.87,23045.04,637954.36,27.62,18.26,47.92
"WASouth",117.473686218262,-35.0841407775879,1,2.24,5.23,75895.99,18865.95,482906.15,19.14,13.26,31.22
"WASouth",117.684211730957,-35.0841407775879,1,2.2,3.74,294507.41,62701.8,2289380.43,109.22,59.34,249.14
"WASouth",117.736839294434,-35.0841407775879,1,2.21,3.74,245613.46,53375.75,1859518.93,105.41,57.56,238.72
"WASouth",117.789474487305,-35.0841407775879,1,2.21,3.75,207780.03,45969.59,1537955.79,101.76,55.84,228.87
"WASouth",118,-35.0841407775879,1,2.19,4.64,365388.76,75811.44,2938328.86,34.76,22.21,63.3
"SA",136.894729614258,-35.0841407775879,1,3.23,5.31,4026.14,1406.06,16478.17,25.51,16.6,45.79
"SA",137.789474487305,-35.0841407775879,1,3.31,4.18,1389.76,564.59,4611.14,76.78,43.69,164.48
"WASouth",116.473686218262,-35.041072845459,1,2.26,5.46,45745.97,11873.35,277230.52,18.87,13.01,31.03
"WASouth",116.789474487305,-35.041072845459,1,2.28,4.79,30864.55,8566.77,169689.38,27.75,18.25,48.58
"WASouth",117.157897949219,-35.041072845459,1,2.24,4.76,95068.73,22677.69,642743.83,32.58,20.98,58.72
"WASouth",117.210525512695,-35.041072845459,1,2.24,4.71,87513.87,21150.36,580735.79,31.81,20.61,56.78
"WASouth",117.263160705566,-35.041072845459,1,2.24,4.79,89094.43,21510.46,591707.62,27.87,18.39,48.54
"WASouth",117.315788269043,-35.041072845459,1,2.24,4.81,83538.45,20383.35,546438.15,27.28,18.04,47.36
"WASouth",117.368423461914,-35.041072845459,1,2.25,4.84,71342.02,17802.66,452357,25.92,17.28,44.46
"WASouth",118.052635192871,-35.041072845459,1,2.19,3.97,361489.82,75212,2894409.12,80.13,45.39,172.61
"WASouth",118.105262756348,-35.041072845459,1,2.19,4.41,383670.86,79013.61,3117938.09,47.34,28.73,92.89
"SA",136.894729614258,-35.041072845459,1,3.23,5.3,3847.6,1354.42,15565.41,25.87,16.8,46.53
"SA",138.473678588867,-35.0410614013672,1,3.67,4.83,562.35,252.65,1640.6,31.95,20.39,58.6
"NSW",150.736846923828,-35.041072845459,1,2.29,4.31,2281164091817.11,31877105651.81,1019249793385436,45.95,26.03,103.13
"WASouth",116.421051025391,-34.9979820251465,1,2.27,5.33,38656.06,10279.03,226500.93,21.38,14.48,36.02
"WASouth",118.157897949219,-34.9979820251465,1,2.19,3.69,426912.08,86810.46,3527522.89,131.15,68.69,316.28
"WASouth",118.210510253906,-34.9979820251465,1,2.19,4.13,451953.81,91003.19,3788089.62,68.55,39.43,144.96
"SA",135.947357177734,-34.9979820251465,1,2.8,5.09,13764.62,4089.1,70157.66,46.66,27.46,97.08
"SA",136,-34.9979820251465,1,2.79,4.36,16295.45,4734.19,85611.26,136,69.38,343.72
"SA",136.947357177734,-34.9979820251465,1,3.24,5.19,3495.35,1245.42,13913.08,23.65,15.63,41.47
"SA",138.473663330078,-34.9979820251465,1,3.67,4.78,560.34,252.01,1632.02,34.94,22,65.33
"NSW",150.789474487305,-34.9979820251465,1,2.21,4.27,2902713754227.86,38606259363.12,1403306528540065,40.24,23.73,84.28
"WASouth",116.368423461914,-34.9548645019531,1,2.28,4.96,32553.86,8867.88,184485.03,30.7,19.85,55.11
"WASouth",118.263160705566,-34.9548645019531,1,2.18,4.26,552870.63,108281.33,4813468.63,57.15,33.7,116.84
"WASouth",118.315788269043,-34.9548645019531,1,2.18,3.97,581781.31,112902.6,5133718.86,96.84,53.47,216.06
"WASouth",118.368423461914,-34.9548645019531,1,2.17,4,779705.57,145154.37,7287698.72,93.37,51.84,206.65
"WASouth",118.421051025391,-34.9548645019531,1,2.16,3.99,1207072.58,210956.49,12319797,96.47,53.34,214.72
"SA",135.631576538086,-34.9548645019531,1,2.79,5.52,16375.51,4775.14,85434.82,27.02,17.18,50.44
"SA",135.684204101562,-34.9548645019531,1,2.8,4.08,14424.82,4272.93,73702.39,309.68,133.43,1019.98
"SA",135.894729614258,-34.9548645019531,1,2.82,4.85,9827.42,3041.75,47447.68,73.46,39.87,172.61
"SA",136.052627563477,-34.9548645019531,1,2.78,4.22,24512.61,6668.62,141550.35,198.31,96.01,538.85
"SA",136.947372436523,-34.9548530578613,1,3.24,5.18,3496.66,1247.29,13889.96,23.07,15.32,40.13
"SA",137.842102050781,-34.9548530578613,1,3.32,3.75,1231.14,506.13,4026.39,256.58,124.2,685.39
"SA",138.473678588867,-34.9548530578613,1,3.67,4.79,566.76,254.36,1655.94,34.4,21.71,64.05
"NSW",150.789474487305,-34.9548645019531,1,2.2,3.5,4163745736722.98,51983755685.23,2215831225864207,254.86,112.56,812.36
"WASouth",116.263160705566,-34.9117279052734,1,2.27,5.12,38024.64,10160.08,221097.06,25.74,17.02,44.82
"WASouth",116.315788269043,-34.9117279052734,1,2.28,4.98,30575.85,8403.88,171137.04,29.38,19.11,52.33
"WASouth",118.473686218262,-34.9117164611816,1,2.15,4.05,2472015.16,390564.4,29008321.03,90.7,50.52,199.94
"SA",135.578948974609,-34.9117279052734,1,2.81,5.55,11372.91,3472.12,55804.97,25.1,16.14,46.1
"SA",135.736846923828,-34.9117279052734,1,2.82,4.09,10916.37,3349.67,53205.54,288.05,125.49,933.63
"SA",135.789474487305,-34.9117279052734,1,2.82,4.6,9558.34,2976.75,45713.41,117.95,59.29,310.09
"SA",135.842102050781,-34.9117279052734,1,2.83,4.86,8470.7,2675.3,39780.77,71.18,38.78,166.39
"SA",136.052627563477,-34.9117279052734,1,2.77,4.22,25424.07,6875.22,148094.46,201.55,97.4,548.87
"SA",137,-34.9117279052734,1,3.24,4.88,3401.38,1214.56,13507.74,32.01,20.32,59.29
"SA",137.421051025391,-34.9117279052734,1,3.3,4.9,1460.75,569.69,5200.36,27.32,17.73,49.03
"SA",137.842102050781,-34.9117164611816,1,3.32,3.75,1232.81,506.78,4032.15,257,124.35,686.97
"SA",138.473678588867,-34.9117164611816,1,3.67,4.6,575.22,257.34,1688.68,46.02,28.01,89.98
"NSW",150.789474487305,-34.9117279052734,1,2.2,3.51,5744396696873.72,67828030909.1,3326012304451384,249.42,110.56,790.7
"WASouth",116.052635192871,-34.8685684204102,1,2.26,5.12,50844.83,12910.98,318513.36,24.85,16.62,42.49
"WASouth",116.105247497559,-34.8685684204102,1,2.26,5.31,50663.18,12918.83,315069.42,21.27,14.43,35.78
"WASouth",116.157897949219,-34.8685684204102,1,2.26,5.32,44649.52,11602.13,270399.98,20.76,14.12,34.77
"WASouth",116.210510253906,-34.8685684204102,1,2.27,5.22,35408.97,9501,205170.42,22.07,14.9,37.35
"WASouth",118.473686218262,-34.8685684204102,1,2.14,3.29,3117614.28,477931.47,38105093.78,399.84,177.91,1213.04
"SA",135.526321411133,-34.8685684204102,1,2.83,5.29,9047.39,2847.11,42603.21,29.5,18.6,55.62
"SA",137.052627563477,-34.8685684204102,1,3.24,4.88,3342.14,1194.27,13268.82,31.51,20.05,58.11
"SA",137.105255126953,-34.8685684204102,1,3.24,4.84,3146.66,1130.11,12423.1,32.31,20.53,59.68
"SA",137.157897949219,-34.8685684204102,1,3.25,4.85,2906.37,1051.19,11382.52,31.64,20.16,58.25
"SA",137.210510253906,-34.8685684204102,1,3.26,4.87,2512.69,923.42,9643.71,30.58,19.57,55.95
"SA",137.263153076172,-34.8685684204102,1,3.28,4.86,2038.03,769.46,7542.76,29.93,19.24,54.38
"SA",137.315780639648,-34.8685684204102,1,3.29,4.88,1734.25,667.96,6250.76,28.65,18.53,51.66
"SA",137.421051025391,-34.8685684204102,1,3.31,4.83,1317.99,523.03,4574.62,28.7,18.56,51.71
"SA",137.842102050781,-34.8685684204102,1,3.32,3.67,1209.46,498.58,3940.2,345.71,161.63,966.04
"NSW",150.789474487305,-34.8685684204102,1,2.2,3.6,7237028117361.07,82401577201.7,4418343810368457,143.25,68.88,404.69
"WASouth",115.947364807129,-34.8253746032715,1,2.34,5.47,25185.1,6865.59,144661.52,17.93,12.4,29.44
NA,118.473686218262,-34.8253746032715,1,2.14,3.06,4073014,601279.54,52451935.91,897.32,346.59,3361.89
"SA",135.473678588867,-34.8253860473633,1,2.84,4.99,7556.87,2437.93,34386.49,41.78,24.99,84.91
"SA",136.052627563477,-34.8253860473633,1,2.78,3.52,21698.08,5969.4,123683.8,524.67,232.44,1576.48
"SA",137.421051025391,-34.8253860473633,1,3.32,4.84,1277.6,510.24,4391.73,28.26,18.33,50.71
"SA",137.894729614258,-34.8253860473633,1,3.33,3.68,1153.45,476.85,3748.72,329.22,154.44,917.07
"SA",138.473678588867,-34.8253746032715,1,3.67,4.6,582.19,259.71,1716.9,46.02,28,90.06
"NSW",150.789474487305,-34.8253860473633,1,2.2,3.6,7203328977971.88,82009987553.9,4400566542054645,138.77,67.04,389.52
"WASouth",115.947364807129,-34.7821807861328,1,2.36,5.49,17825.19,5062.44,97049.71,17.24,11.97,28.16
"WASouth",118.473686218262,-34.7821807861328,1,2.13,3.06,4867866.82,699047.15,65196195.68,838.8,326.34,3114.98
NA,135.421051025391,-34.7821807861328,1,2.84,5.23,6577.04,2153.2,29384.44,32.37,20.05,62.74
"SA",136.052627563477,-34.7821807861328,1,2.78,3.52,20222.71,5611.43,113976.3,500.16,222.83,1491.88
"SA",137.421051025391,-34.7821807861328,1,3.32,4.84,1291.15,515.27,4441.48,28.22,18.3,50.62
"SA",137.894729614258,-34.7821807861328,1,3.33,3.68,1161.12,479.12,3784.8,329.97,154.63,920.79
"NSW",150.842102050781,-34.7821807861328,1,2.2,4.11,9449695538270.3,104812020055.45,5938017694457464,49.03,28.07,107.19
"WASouth",115.894737243652,-34.7389526367188,1,2.37,5.46,14261.97,4150.12,75304.14,17.91,12.36,29.52
"WASouth",118.526313781738,-34.7389526367188,1,2.14,3.26,3464117.21,521448.1,43482157.97,379.88,160.83,1273.35
"WASouth",118.578948974609,-34.7389526367188,1,2.14,3.57,3428863.68,515975.07,43089335.87,256.47,117.87,755.45
"WASouth",118.631576538086,-34.7389526367188,1,2.14,3.56,4374547.1,632229.54,58277405.74,267.24,122.14,793.1
"SA",135.368423461914,-34.7389526367188,1,2.84,4.68,6733.5,2204,30053.01,46.67,27.61,96.11
"SA",135.421051025391,-34.7389526367188,1,2.85,4.71,5565.81,1855.93,24293.15,43.16,25.8,87.59
"SA",135.894729614258,-34.7389526367188,1,2.77,4.69,26303.66,6895.86,161816.24,149.78,73.18,408.45
"SA",135.947372436523,-34.738941192627,1,2.77,4.72,25464.65,6717.84,155179.42,135.92,67.4,362.85
"SA",136,-34.7389526367188,1,2.78,3.51,23211.43,6238.88,137479.08,578.18,252.64,1770.93
"SA",137.473678588867,-34.738941192627,1,3.33,4.86,1117.7,454.2,3752.99,27.14,17.68,48.41
"SA",137.894729614258,-34.7389526367188,1,3.32,3.68,1173.71,483.19,3839.45,330.64,154.77,924.43
"SA",138.473678588867,-34.738941192627,1,3.59,4.52,589.41,262.95,1736.63,46.18,28.09,90.38
"NSW",150.894729614258,-34.7389526367188,1,2.2,3.92,14662902517922.4,153868594007.3,9908391885826018,74.44,39.83,179.67
"WASouth",115.894737243652,-34.6957054138184,1,2.38,5.22,11574.86,3463.79,58824.73,21.7,14.6,37.01
"WASouth",118.684211730957,-34.6957054138184,1,2.12,3.81,8833280.69,1140218.49,138423102.27,167.69,83.46,437.55
"SA",135.315780639648,-34.6957054138184,1,2.86,4.96,5282.66,1771.93,22883.34,37.77,22.91,75.3
"SA",137.473663330078,-34.6957054138184,1,3.33,4.86,1074.69,439.35,3577.99,26.85,17.52,47.78
"SA",137.894729614258,-34.6957054138184,1,3.32,3.74,1174.24,483.14,3844.76,253.84,123.92,668.08
"SA",138.473663330078,-34.6957054138184,1,3.59,4.14,588.8,263.03,1730.8,106.62,58.36,240.26
"NSW",150.894729614258,-34.6957054138184,1,2.3,3.82,15876809432111.8,165798846743.38,10756643072927220,114.41,57.15,305.36
"WASouth",115.842094421387,-34.6524314880371,1,2.38,5.22,10978.55,3315.03,55065.85,21.42,14.43,36.45
"WASouth",118.736839294434,-34.6524314880371,1,2.11,3.56,18523926.81,2110293.89,348268338.83,312.34,139.57,956.86
"SA",135.315780639648,-34.6524314880371,1,2.88,5.2,3936.18,1354.6,16564.67,25.94,16.58,48.12
"SA",135.894729614258,-34.6524314880371,1,2.79,4.72,16967.97,4771.85,94333.71,135.33,67.01,362.47
"SA",137.473663330078,-34.6524314880371,1,3.34,4.87,1021.91,421.17,3362.84,26.49,17.32,47.03
"SA",137.947372436523,-34.6524314880371,1,3.33,3.75,1062.12,441.03,3440.77,234.78,115.56,611.68
"SA",138.421051025391,-34.6524314880371,1,3.58,4.12,661.08,291.29,1978.57,114.19,61.93,260.55
"NSW",150.894729614258,-34.6524314880371,1,2.3,3.83,17418281784850.9,180122590927.03,11937334072496386,113.33,56.69,301.92
"WASouth",115.789474487305,-34.6091346740723,1,2.39,5.21,9168.05,2837.83,44441.96,22.24,14.9,38.12
"WASouth",118.736839294434,-34.6091232299805,1,2.1,3.59,28097950.02,2981894.5,586056968.99,289.13,131.7,858.6
"SA",135.315795898438,-34.6091232299805,1,2.89,4.94,3174.69,1112.11,13106.04,31.29,19.48,60.18
"SA",135.947372436523,-34.6091232299805,1,2.8,3.7,13887.61,4036.73,73593.72,212.57,105.9,545.04
"SA",137.473678588867,-34.6091232299805,1,3.34,4.93,961.64,399.97,3123.95,24.31,16.07,42.48
"SA",137.947372436523,-34.6091232299805,1,3.33,3.75,1059.52,439.36,3441.14,232.45,114.41,606
"SA",138.421051025391,-34.6091346740723,1,3.58,4.12,652.63,288.14,1947.79,113.38,61.56,258.25
"NSW",150.894729614258,-34.6091346740723,1,2.3,4.33,19997795964510.8,202557349857.83,14116834282557624,40.85,24.01,86.07
NA,115.684211730957,-34.5658187866211,1,2.39,5.23,9397.12,2901.75,45683.74,21.46,14.46,36.53
"WASouth",115.736839294434,-34.5658187866211,1,2.4,5.39,7585.44,2413.42,35382.51,19,13,31.67
