"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"QLDNorth","Livingstone",150.789474487305,-22.5861682891846,0.9,3.69,4.59,136793642.15,10780128.47,4469067232.83,862.82,299.58,4023.31
"WANorth","Exmouth",113.631576538086,-22.5375728607178,0.9,2.46,3.86,1240971655575.05,23636627660.06,314653135209579,2413.86,704.03,14638.49
"QLDNorth","Livingstone",150.473678588867,-22.5375728607178,0.9,3.74,4.66,4521233.35,528275.77,89250089.88,492.81,188.23,1990.06
"QLDNorth","Livingstone",150.526321411133,-22.5375728607178,0.9,3.74,4.65,4798254.49,555674.02,95927210.42,526.24,198.91,2157.89
"QLDNorth","Livingstone",150.789474487305,-22.5375728607178,0.9,3.69,4.6,167626803.55,12602020.69,5901366591.63,845.98,294.95,3918.6
"WANorth","Exmouth",113.684211730957,-22.4889602661133,0.9,2.46,3.78,860381898244.55,17171883598.84,204964927000134,840.53,288.72,4021.47
"WANorth","Exmouth",114.157897949219,-22.4889602661133,0.9,2.71,3.99,32798.57,5934.45,418884.87,36.4,19.97,89.67
"WANorth","Exmouth",114.210517883301,-22.4889602661133,0.9,2.71,4,34397.05,6168.73,445480.48,36.3,19.92,89.37
"QLDNorth","Livingstone",150.421051025391,-22.4889602661133,0.9,3.74,4.69,4746353.74,557327.41,92467867.94,416.75,163.62,1615.48
"QLDNorth","Livingstone",150.526321411133,-22.4889602661133,0.9,3.74,4.66,4923915.12,571311.77,97887725.5,503.61,191.74,2042.85
"QLDNorth","Livingstone",150.789474487305,-22.4889602661133,0.9,3.69,4.91,164201605.02,12002040.82,6107656480.78,212.8,93.5,696.91
"WANorth","Exmouth",113.684211730957,-22.4403324127197,0.9,2.46,3.78,1200851360751.56,22493671917.18,315422163902300,889.13,302.63,4312.13
"WANorth","Exmouth",114.157897949219,-22.4403324127197,0.9,2.7,3.97,45595.75,7868.99,621701.44,39.71,21.46,100.07
"WANorth","Exmouth",114.210517883301,-22.4403324127197,0.9,2.69,3.97,50078.61,8554.46,690773.63,40.01,21.59,101.06
"QLDNorth","Livingstone",150.368423461914,-22.4403324127197,0.9,3.74,4.72,5605890.05,654396.61,109102281.77,343.47,140.19,1251.38
"QLDNorth","Livingstone",150.473678588867,-22.4403324127197,0.9,3.73,4.7,6546064.39,747012.82,131542816.05,379.99,151.53,1438.89
"QLDNorth","Livingstone",150.789474487305,-22.4403324127197,0.9,3.69,4.91,135519573.77,10012793.85,5008289136.13,204.19,90.7,656.47
"WANorth","Exmouth",113.736831665039,-22.3916854858398,0.9,2.46,3.72,1259074435961.64,23112883777.64,342783821053518,225.76,94.25,819.25
"WANorth","Exmouth",114.210525512695,-22.3916854858398,0.9,2.68,3.94,70079.5,11645.51,987873.19,45.31,23.97,117.91
"WANorth","Exmouth",114.263160705566,-22.3916854858398,0.9,2.69,3.94,58968.95,10242.51,769962.03,45.8,24.21,119.12
"WANorth","Exmouth",114.315780639648,-22.3916854858398,0.9,2.68,3.85,65120.57,10978.71,897009.61,61.92,31.35,170.9
"WANorth","Exmouth",114.368408203125,-22.3916854858398,0.9,2.69,3.85,64144.78,10754.7,895759.01,62.38,31.56,172.37
"QLDNorth","Isaac",149.736846923828,-22.3916854858398,0.9,4.81,5.72,126401.96,23011.77,1392385.36,202,89.38,655.35
"QLDNorth","Livingstone",149.789474487305,-22.3916854858398,0.9,3.82,4.72,148425.75,26573.12,1667678.61,217.51,95.1,718.2
"QLDNorth","Livingstone",149.842102050781,-22.3916854858398,0.9,3.82,4.71,167804.28,29783.95,1898663.06,231.92,100.43,776.45
"QLDNorth","Livingstone",149.894729614258,-22.3916854858398,0.9,3.81,4.7,176486.74,31478.7,1969783.6,252.08,107.75,859.96
"QLDNorth","Livingstone",150.368423461914,-22.3916854858398,0.9,3.74,4.68,4713522.25,570266.32,86771421,377.73,151.29,1418.07
"QLDNorth","Livingstone",150.473678588867,-22.3916854858398,0.9,3.74,4.71,6141069.55,721031.46,117433268.22,358.59,144.73,1331.73
"QLDNorth","Livingstone",150.736846923828,-22.3916854858398,0.9,3.7,5,64741977.97,5263173.88,2103965648.2,152.58,70.91,459.33
"WANorth","Exmouth",113.736839294434,-22.3430137634277,0.9,2.46,3.8,1776007003745.15,30405628752.99,539429039512849,667.13,236.68,3053.34
"WANorth","Exmouth",114.210525512695,-22.3430137634277,0.9,2.67,3.81,113123.78,17896.13,1682245.03,72.73,35.82,209.49
"WANorth","Exmouth",114.368423461914,-22.3430137634277,0.9,2.67,3.81,109041.1,16804.99,1722766.97,73.46,36.18,211.24
"QLDNorth","Isaac",149.631576538086,-22.3430213928223,0.9,4.82,5.75,83853.53,15900.14,881844.92,175.37,79.65,546.33
"QLDNorth","Isaac",149.684204101562,-22.3430213928223,0.9,4.82,5.74,89830.65,17002.29,942603.58,185.05,83.32,583.99
"QLDNorth","Livingstone",149.894729614258,-22.3430213928223,0.9,3.82,4.71,159305.72,28771.8,1749246.67,239.33,103.49,801.11
"QLDNorth","Livingstone",150.263153076172,-22.3430213928223,0.9,3.74,4.61,3652200.22,451340.9,65772549.15,448.21,175,1745.12
"QLDNorth","Livingstone",150.315795898438,-22.3430137634277,0.9,3.74,4.6,4719074.49,562241.25,89446799.22,480.91,185.48,1907.53
"QLDNorth","Livingstone",150.473678588867,-22.3430233001709,0.9,3.74,4.72,4962156.27,602929.01,90275852.46,341.07,138.05,1265.5
"QLDNorth","Livingstone",150.684204101562,-22.3430213928223,0.9,3.71,4.76,31533457.47,2837241.45,889717955.15,332.75,135.25,1226.82
"WANorth","Exmouth",113.789474487305,-22.2943420410156,0.9,2.46,3.72,2279082871021.44,36436071879.76,776555485975954,235.11,97.25,866.67
"WANorth","Exmouth",114.157897949219,-22.2943420410156,0.9,2.64,3.77,251820.48,35313.02,4448866.75,88.36,42.29,264.99
"WANorth","Exmouth",114.421051025391,-22.2943420410156,0.9,2.66,3.77,134568.5,20127.4,2215973.64,92.63,43.87,282.56
"QLDNorth","Isaac",149.631576538086,-22.2943420410156,0.9,4.82,5.76,82198.32,15638.65,860126.59,169.58,77.7,520.47
"QLDNorth","Livingstone",149.894729614258,-22.2943420410156,0.9,4.81,5.7,128850.8,23935.27,1361873.93,231.9,101.22,763.78
"QLDNorth","Livingstone",150.210525512695,-22.2943344116211,0.9,3.75,4.64,2822445.8,367047.02,46990479.34,388.9,156.15,1448.52
"QLDNorth","Livingstone",150.421051025391,-22.2943420410156,0.9,3.75,4.68,2940028.37,390839.06,46819578.74,447.97,171.48,1818.5
"QLDNorth","Livingstone",150.578948974609,-22.2943344116211,0.9,3.72,4.77,14393216.79,1477762.57,334153683.24,337.86,136.93,1251.26
"QLDNorth","Livingstone",150.631576538086,-22.2943420410156,0.9,3.72,4.77,14363069.02,1474666.64,333504966.15,345.46,139.7,1282.61
"WANorth","Exmouth",113.789474487305,-22.2456455230713,0.9,2.46,3.71,2745929518258.78,42199107551.33,996371801300855,245.18,100.71,913.38
"WANorth","Exmouth",114.157897949219,-22.2456455230713,0.9,2.63,3.74,484740,61322.56,9952374.44,105.68,49.17,330.11
"WANorth","Ashburton",114.421051025391,-22.2456455230713,0.9,2.64,3.73,276481.6,37199.99,5285017.77,113.47,52.02,363.28
"QLDNorth","Isaac",149.578948974609,-22.2456455230713,0.9,4.84,5.8,49548.55,10473.33,438877.83,147.49,69.23,436.52
"QLDNorth","Livingstone",149.894729614258,-22.2456455230713,0.9,4.8,5.71,145963.8,26465.14,1601769.8,223.09,98.48,720.42
"QLDNorth","Livingstone",150.210525512695,-22.2456455230713,0.9,3.75,4.65,2933571.4,380192.11,49024191.98,359.26,146.47,1306.23
"QLDNorth","Livingstone",150.421051025391,-22.2456455230713,0.9,3.75,4.71,2966617.97,385738.42,49229405.27,402.22,158.92,1544.07
"QLDNorth","Livingstone",150.578948974609,-22.2456455230713,0.9,3.72,4.76,16751603.23,1715126.4,386719479.27,349.12,140.45,1308.95
"WANorth","Exmouth",113.789474487305,-22.1969318389893,0.9,2.45,3.79,3450199426524.41,50638263746.49,1345864776220005,734.46,256.26,3447.93
"WANorth","Exmouth",114.105262756348,-22.1969299316406,0.9,2.62,3.7,823073.25,96932.95,18611451.86,136.67,61.03,453.5
"WANorth","Ashburton",114.421051025391,-22.1969318389893,0.9,2.62,4.1,606254.61,73043.78,13490083.15,23.58,14.01,51.28
"QLDNorth","Isaac",149.578948974609,-22.1969299316406,0.9,4.85,5.81,37978.44,8582.56,301481.18,146.32,68.65,433.69
"QLDNorth","Livingstone",149.842102050781,-22.1969299316406,0.9,4.8,5.76,137588.14,25927.68,1406785.21,181.93,82.94,560.46
"QLDNorth","Livingstone",150.157897949219,-22.1969299316406,0.9,3.75,4.66,2671095.51,349847.64,44046361.25,330.49,136.56,1178.18
"QLDNorth","Livingstone",150.473678588867,-22.1969299316406,0.9,3.71,4.75,40441008.44,3451679.17,1239758935.67,315.15,129.88,1134.91
"QLDNorth","Livingstone",150.526321411133,-22.1969299316406,0.9,3.71,4.72,34763959.17,3219445.98,921689554.02,383.92,151.31,1488.57
"WANorth","Exmouth",113.842094421387,-22.1481990814209,0.9,2.46,3.56,2739365418991.85,40223677487.78,1089098798285597,733.21,256.31,3428.91
"WANorth","Exmouth",114.105262756348,-22.1481990814209,0.9,2.6,3.67,1425127.14,155652.95,35709854.94,162.54,70.53,563
"WANorth","Ashburton",114.473678588867,-22.1481990814209,0.9,2.61,4.09,1293774.48,136906.41,35044801.65,24.13,14.29,52.65
"QLDNorth","Livingstone",149.842102050781,-22.1481990814209,0.9,4.79,5.78,201793.81,34850.18,2373762.01,174.11,79.35,539.06
"QLDNorth","Livingstone",150.105270385742,-22.1481990814209,0.9,4.73,5.65,3088712.76,400924.64,51275819.68,319.21,132.32,1134.21
"WANorth","Exmouth",113.842094421387,-22.0994510650635,0.9,2.45,3.72,3372613193802.42,47805145332.87,1413536832916471,929.01,313.93,4554.21
"WANorth","Ashburton",114.473678588867,-22.0994510650635,0.9,2.58,4.05,4082076.21,368982.74,136955523.99,26.48,15.44,59.12
"QLDNorth","Isaac",149.578948974609,-22.0994510650635,0.9,4.83,5.82,63066.32,12637.96,608566.13,116.86,55.95,339.51
"QLDNorth","Livingstone",149.842102050781,-22.0994510650635,0.9,4.79,5.79,235889.75,39268.93,2945732.37,173.45,78.99,538.07
"QLDNorth","Livingstone",150,-22.0994510650635,0.9,4.71,5.67,10375891.21,1033331.58,261965176.63,288.15,120.29,1019.15
"QLDNorth","Livingstone",150.052627563477,-22.0994510650635,0.9,4.71,5.66,9409088.21,990304.72,214968918.38,342.55,139.97,1245.5
"WANorth","Exmouth",113.894737243652,-22.050687789917,0.9,2.46,3.72,3282079548677.97,45251152839.97,1458202738299194,907.06,307.34,4432.46
"WANorth","Exmouth",114.157897949219,-22.050687789917,0.9,2.56,3.9,17629770.5,1315065.5,763339800.59,49.81,26.21,129.57
"WANorth","Ashburton",114.526313781738,-22.050687789917,0.9,2.58,4.05,3840845.15,340796.79,134988152.67,26.99,15.7,60.51
"QLDNorth","Isaac",149.526321411133,-22.050687789917,0.9,4.8,5.84,149638.82,25582.62,1842416.07,107.57,52.27,305.54
"QLDNorth","Livingstone",149.894729614258,-22.050687789917,0.9,4.73,5.79,3255848.75,363096.51,72318821.49,175.94,80.44,540.61
"QLDNorth","Livingstone",149.947357177734,-22.050687789917,0.9,4.76,5.74,855357.16,124466.54,12542392.67,209.09,93.59,660.3
"WANorth","Exmouth",113.894737243652,-22.0019054412842,0.9,2.45,3.83,3683237079237.83,49971243783.93,1673294613496989,532.46,193.44,2373.87
"WANorth","Exmouth",114.157897949219,-22.0019054412842,0.9,2.54,3.88,73458129.16,4415620.9,4333682424.19,56.11,29.02,149.61
"WANorth","Ashburton",114.578948974609,-22.001895904541,0.9,2.58,4.34,3971783.07,347744.62,143144020.16,15.31,9.81,29.62
"QLDNorth","Isaac",149.526321411133,-22.0019054412842,0.9,4.8,5.84,141449.26,24417.86,1716393.64,107.96,52.49,306.1
"WANorth","Exmouth",113.894737243652,-21.9531078338623,0.9,2.45,3.95,5181523997923.81,66739206849.79,2536504525014810,423.73,158.46,1820.15
"WANorth","Ashburton",114.578941345215,-21.9531059265137,0.9,2.57,4.32,11636200.19,872871.13,520145064.73,16.05,10.21,31.39
"QLDNorth","Isaac",149.526321411133,-21.9531078338623,0.9,4.81,5.82,113955.75,20629.87,1280617.71,115.89,55.77,333.39
"WANorth","Exmouth",113.947364807129,-21.9042835235596,0.9,2.45,3.79,5727299954791.85,71597085062.31,2952146714475310,129.85,59.21,413.96
"WANorth","Exmouth",114.157897949219,-21.9042911529541,0.9,2.52,3.92,473783327.63,22085067.52,39515542483.83,50.56,26.65,130.85
"WANorth","Ashburton",114.631576538086,-21.9042911529541,0.9,2.56,4.31,12452039.23,930839.44,556660781.05,16.26,10.33,31.87
"QLDNorth","Isaac",149.526321411133,-21.9042911529541,0.9,4.81,5.8,122268.03,21864.2,1399768.65,124.17,58.96,364.77
"WANorth","Exmouth",113.947364807129,-21.8554515838623,0.9,2.45,3.9,9626506593561.25,111590600245.99,5519078403470666,247.27,101.08,929.88
"WANorth","Exmouth",114.157897949219,-21.8554592132568,0.9,2.5,3.89,2747338524.92,98605249.53,332359566794.35,57.33,29.69,151.92
"WANorth","Ashburton",114.631576538086,-21.8554592132568,0.9,2.55,4.28,31194461.57,2090828.75,1596714667.96,17.15,10.8,34.05
"QLDNorth","Isaac",149.526321411133,-21.8554592132568,0.9,4.81,5.8,124529.72,23211.53,1311021.76,118.88,56.96,344.24
"WANorth","Exmouth",114,-21.8066101074219,0.9,2.46,3.93,2785375823384.92,37468196329.81,1320730342552370,134.2,60.71,433.81
"WANorth","Exmouth",114.052635192871,-21.8066101074219,0.9,2.46,3.83,695224207512.8,11296023605.22,254736913204095,77.9,38.53,220.43
"WANorth","Exmouth",114.105255126953,-21.8066101074219,0.9,2.47,3.84,178528425393.43,3500569009.27,50515645463252.8,74.25,37.02,207.68
"WANorth","Ashburton",114.684211730957,-21.8066101074219,0.9,2.56,4.34,23679288.41,1646155.33,1154377227.56,15.47,9.92,29.87
"WANorth","Ashburton",114.736831665039,-21.8066101074219,0.9,2.57,4.37,12769205.14,960648.09,561579845.78,14.86,9.59,28.43
"QLDNorth","Isaac",149.526321411133,-21.8066101074219,0.9,4.74,5.78,1509774.6,187989.87,28734299.41,133.74,62.52,402.97
"WANorth","Ashburton",114.789474487305,-21.7577457427979,0.9,2.57,4.36,16718748.96,1209644.37,776574002.11,14.98,9.66,28.7
"WANorth","Ashburton",114.842102050781,-21.708854675293,0.9,2.57,4.38,9360631.2,737374.21,385689248.24,14.54,9.43,27.62
"WANorth","Ashburton",114.894737243652,-21.7088623046875,0.9,2.59,4.29,3153625.74,291393.23,103782075.56,16.65,10.52,32.9
"QLDNorth","Isaac",149.473678588867,-21.7088623046875,0.9,4.72,5.73,7411823.02,710884.95,207467566.95,169,75.31,550.06
"WANorth","Ashburton",114.947364807129,-21.6599559783936,0.9,2.6,4.3,1851489.36,192676.51,50020287.47,16.42,10.42,32.26
"WANorth","Ashburton",115,-21.6599636077881,0.9,2.61,4.31,1241150.67,136557.98,31063793.82,15.99,10.19,31.2
"WANorth","Ashburton",115.052635192871,-21.6599636077881,0.9,2.61,4.3,1187759.62,130819.45,29799994.21,15.95,10.16,31.14
"QLDNorth","Mackay",149.526321411133,-21.6599636077881,0.9,4.73,5.69,3446526.81,403504.92,69214997.7,205.81,89.1,697.82
"WANorth","Ashburton",115.105262756348,-21.6110401153564,0.9,2.59,4.26,2992269.71,292680.17,87705383.66,17.66,11.04,35.45
"QLDNorth","Mackay",149.526321411133,-21.6110496520996,0.9,4.74,5.67,1624476.6,216163.7,26964543.17,228.44,97.67,786.7
"WANorth","Ashburton",115.210525512695,-21.5621089935303,0.9,2.58,4.14,4978218.4,512284.58,125233441.62,22.15,13.26,47.72
"WANorth","Ashburton",115.263160705566,-21.5621166229248,0.9,2.58,4.13,7428836.48,734913.03,195371238.38,22.54,13.43,49
"WANorth","Ashburton",115.315788269043,-21.5621089935303,0.9,2.56,4.06,18893201.59,1621342.03,609480212.31,25.92,15.04,58.74
"WANorth","Ashburton",115.368423461914,-21.5621089935303,0.9,2.55,4.05,36386308.36,2789276.61,1390769018.17,26.44,15.27,60.4
"QLDNorth","Mackay",149.421051025391,-21.5621166229248,0.9,4.73,5.77,3038303.93,366169,58237811.49,170.41,76.67,543.01
"QLDNorth","Mackay",149.473678588867,-21.5621089935303,0.9,4.73,5.76,3265957.08,391830.44,62799479.04,176.91,79.13,568.65
"WANorth","Ashburton",115.421051025391,-21.5131683349609,0.9,2.56,3.97,32804827.08,2653305.12,1136391484.17,31.81,17.79,76.36
"WANorth","Ashburton",115.473678588867,-21.5131683349609,0.9,2.56,3.96,28963010.3,2367398.89,992849913.49,32.12,17.91,77.45
"QLDNorth","Mackay",149.315795898438,-21.5131683349609,0.9,4.73,5.75,3267650.92,385693.06,64859029.67,174.4,78.36,556.05
"QLDNorth","Mackay",149.368408203125,-21.5131683349609,0.9,4.73,5.75,3112785.66,375754.66,59365035.29,181.81,81.23,584.09
"WANorth","Ashburton",115.526313781738,-21.464204788208,0.9,2.56,3.92,21582923.04,1923499.63,638882430.25,36.71,20,91.77
"QLDNorth","Mackay",149.315795898438,-21.464204788208,0.9,4.73,5.74,3102722.42,371533.66,60124309.07,204.37,89.52,676.49
"WANorth","Ashburton",115.578941345215,-21.4152221679688,0.9,2.57,3.88,13624526.7,1340659.48,344679265.29,41.17,22,105.97
"QLDNorth","Mackay",149.368423461914,-21.4152221679688,0.9,4.72,5.73,4762051.07,550493.97,95588512.21,221.43,96,742.97
"WANorth","Karratha",115.578941345215,-21.3662242889404,0.9,2.57,3.87,13721560.06,1391059.37,327538483.93,44.04,23.26,115.33
"QLDNorth","Mackay",149.368423461914,-21.3662242889404,0.9,4.7,5.73,15276935.38,1465827.13,402304698.26,225.35,97.51,757.72
"WANorth","Karratha",115.631576538086,-21.317211151123,0.9,2.58,3.81,8019652.45,896408.8,165195261.33,60.39,30.14,172.83
"QLDNorth","Mackay",149.368423461914,-21.317211151123,0.9,4.69,5.72,44492285.31,3612366.97,1492076689.25,251.98,107.36,865.59
"WANorth","Karratha",115.684211730957,-21.268180847168,0.9,2.59,3.84,3915643.05,495978.05,66955074.58,53.51,27.31,147.77
"WANorth","Karratha",115.736831665039,-21.268180847168,0.9,2.59,3.85,4102350.81,513137.61,71599338.72,49.01,25.4,132.14
"WANorth","Karratha",115.789474487305,-21.268180847168,0.9,2.59,3.99,4775841.16,577342.1,87970011.83,29.69,17.18,66.56
"QLDNorth","Mackay",149.263153076172,-21.268180847168,0.9,4.68,5.66,59931441.62,4617650.66,2174620786.34,351.71,142.48,1298.74
"WANorth","Karratha",115.842094421387,-21.2191333770752,0.9,2.59,4.02,3669552.06,475521.34,60382055.25,27.42,16.02,60.78
"QLDNorth","Mackay",149.210525512695,-21.2191333770752,0.9,4.69,5.66,49278852.48,3853897.27,1764175772.82,338.02,137.61,1240.22
"WANorth","Karratha",115.842094421387,-21.1700687408447,0.9,2.58,4.01,5344070.43,660058.1,93781868.32,28.36,16.48,63.36
"QLDNorth","Mackay",149.210525512695,-21.1700687408447,0.9,4.52,5.5,53616648.65,4119705.45,1973877480.76,338.42,137.66,1243.61
"WANorth","Karratha",115.894737243652,-21.1209907531738,0.9,2.58,4.02,6801306.57,801765.03,128148696.87,27.25,15.92,60.47
"WANorth","Karratha",115.947364807129,-21.0718860626221,0.9,2.58,4.06,8398694.07,942434.73,171157935.09,24.74,14.65,53.87
"QLDNorth","Mackay",149.263153076172,-21.0718936920166,0.9,4.51,5.49,134757151.84,9116951.21,5913587649.59,378.13,151.64,1415.84
"WANorth","Karratha",116,-21.0227813720703,0.9,2.58,4.06,7606857.89,853330.04,156219718.86,23.94,14.24,51.83
"WANorth","Karratha",116.052635192871,-21.0227813720703,0.9,2.58,4.05,8619406.88,950158.17,181363734.48,24.04,14.28,52.14
"QLDNorth","Mackay",149.210525512695,-21.0227813720703,0.9,4.52,5.39,58271372.69,4531004.18,2081469137.08,424.52,169.18,1592.33
"WANorth","Karratha",116.105255126953,-20.973653793335,0.9,2.57,4.02,13531198.99,1377628.9,320690793.23,25.56,15.03,56.28
"WANorth","Karratha",116.157897949219,-20.973653793335,0.9,2.57,4,16318820.64,1615182.96,402656825.81,26.27,15.38,58.3
"QLDNorth","Mackay",149.052627563477,-20.973653793335,0.9,4.54,5.44,13121380,1267098.69,345362132.3,281.13,118.79,971.93
"QLDNorth","Mackay",149.105255126953,-20.973653793335,0.9,4.54,5.44,14878327.22,1402961.15,406206553.73,284.2,120.11,981.16
"QLDNorth","Mackay",149.157897949219,-20.973653793335,0.9,4.54,5.44,14360532.16,1361754.58,388881871.75,289.54,122.25,999.71
"WANorth","Karratha",116.157897949219,-20.9245090484619,0.9,2.56,3.99,17006208.38,1664130,427601075.18,27.36,15.91,61.27
"QLDNorth","Mackay",149.052627563477,-20.9245090484619,0.9,4.54,5.44,14867888.77,1400903.33,406554852.97,288.06,121.35,999.8
"WANorth","Ashburton",115.36841583252,-20.8753490447998,0.9,2.52,3.69,1082696883.28,69584864.97,45059591726.07,155.63,67.36,545.11
"WANorth","Ashburton",115.421051025391,-20.8753490447998,0.9,2.54,3.68,106207014.55,9020540.32,3068175431.68,148.65,64.67,517.6
"WANorth","Karratha",116.157897949219,-20.8753490447998,0.9,2.56,3.97,20335822.18,1933619.28,533177625.76,28.44,16.44,64.28
"QLDNorth","Mackay",148.894729614258,-20.8753490447998,0.9,4.54,4.95,12129687.81,1185751.06,313662859.64,5697.17,1586.33,34998.42
"QLDNorth","Mackay",148.947357177734,-20.8753490447998,0.9,4.54,5.39,13371185.64,1275735.64,359817929.65,420,166.71,1590.1
"QLDNorth","Mackay",149,-20.8753490447998,0.9,4.54,5.39,15002279.52,1392658.83,422120436.59,431.3,170.49,1642.7
"WANorth","Ashburton",115.315780639648,-20.826171875,0.9,2.47,3.81,1024420649179.19,19427379596.74,266013541782510,106.52,49.39,335.05
"WANorth","Ashburton",115.473686218262,-20.826171875,0.9,2.56,3.74,31312795.08,3034008.06,767828719.83,72.69,35.23,217.12
"WANorth","Karratha",116.210517883301,-20.826171875,0.9,2.55,3.95,68033886.67,4802575.83,2906018628.9,28.84,16.62,65.49
"WANorth","Karratha",116.263160705566,-20.826171875,0.9,2.54,3.96,87233356.5,5699588.18,4260925648.58,27.95,16.19,63.04
"WANorth","Karratha",116.315780639648,-20.826171875,0.9,2.55,3.96,53613354.15,3789842.97,2332212505.2,27.37,15.91,61.41
"WANorth","Karratha",116.36841583252,-20.826171875,0.9,2.56,3.97,31738164.54,2445894.18,1214778016.67,26.99,15.72,60.35
"WANorth","Karratha",116.421051025391,-20.826171875,0.9,2.56,3.96,20091195.46,1678180.59,680611804.49,27.38,15.91,61.44
"QLDNorth","Mackay",148.842102050781,-20.826171875,0.9,4.55,4.95,8624822.42,906117.31,199066073.91,5024.05,1424.65,30080.9
"WANorth","Ashburton",115.315788269043,-20.7769718170166,0.9,2.47,3.76,1163140050457.55,20859550937.62,333747003725141,84.67,40.72,252.5
"WANorth","Ashburton",115.526313781738,-20.7769794464111,0.9,2.52,3.8,1110254844.96,47136609.77,103514823856.76,57.18,28.92,159.81
"WANorth","Karratha",116.473686218262,-20.7769718170166,0.9,2.58,3.94,5213941.24,556353.38,121527248.19,30.37,17.37,69.66
"QLDNorth","Mackay",148.842102050781,-20.7769718170166,0.9,3.52,3.93,8968754.69,923598.98,214560299.01,4758.64,1358.86,28227.55
"WANorth","Ashburton",115.315788269043,-20.72776222229,0.9,2.47,3.75,891602339946.41,16498396368.83,245815432242935,85.75,41.16,256.28
"WANorth","Ashburton",115.526313781738,-20.7277698516846,0.9,2.52,3.8,553931866.36,27008204.13,41491267076.69,56.07,28.47,155.83
"WANorth","Karratha",116.526313781738,-20.7277698516846,0.9,2.59,3.93,4640224.86,500107.8,107067314.36,31.35,17.85,72.41
"QLDNorth","Mackay",148.842102050781,-20.72776222229,0.9,3.52,3.93,8721489,891006.16,212390635.41,4278.65,1244.88,24670.48
"WANorth","Ashburton",115.368423461914,-20.6785373687744,0.9,2.48,3.85,65041246980.88,1775093335.45,10320456880004.7,85.91,41.09,258.75
"WANorth","Ashburton",115.421051025391,-20.6785449981689,0.9,2.49,3.85,33450880965.41,1030882756.4,4409960160818.04,80.84,38.93,241.63
"WANorth","Karratha",116.578948974609,-20.6785373687744,0.9,2.59,3.92,3206000.69,370037.76,66599534.16,32.21,18.26,74.84
"WANorth","Karratha",116.842102050781,-20.6785373687744,0.9,4.7,6.06,31005.74,6304.96,309845.03,20.31,12.48,41.71
"WANorth","Karratha",116.894737243652,-20.6785449981689,0.9,4.7,6.06,35203.94,7021.41,361733.15,20.52,12.59,42.24
"WANorth","Karratha",117.263160705566,-20.6785449981689,0.9,4.69,6.27,44690.16,8263.17,525801.56,14.89,9.6,28.53
"WANorth","Karratha",117.315788269043,-20.6785373687744,0.9,4.69,6.26,45103.65,8352.59,528397.62,15.24,9.79,29.38
"WANorth","Karratha",117.368423461914,-20.6785373687744,0.9,4.69,6.25,42540.4,7951.92,491566.49,15.4,9.87,29.76
"WANorth","Karratha",117.421051025391,-20.6785449981689,0.9,4.69,6.24,36991.06,7089.47,411325.21,15.56,9.95,30.16
"WANorth","Karratha",117.473686218262,-20.6785373687744,0.9,4.7,6.35,31500.35,6227.13,333524.53,13.83,9.01,26.07
"WANorth","Karratha",117.526313781738,-20.6785449981689,0.9,4.7,6.34,29457.64,5912.9,304081.86,13.97,9.09,26.42
"WANorth","Karratha",117.578948974609,-20.6785373687744,0.9,4.7,6.44,31387.26,6258.3,326467.36,12.1,8.04,22.2
"QLDNorth","Mackay",148.736846923828,-20.6785373687744,0.9,3.53,3.95,3795017.57,455031,72221289.65,3344.49,1015.47,18085.06
"QLDNorth","Mackay",148.789474487305,-20.6785449981689,0.9,3.53,3.94,4254637.27,497766.89,84166990.21,3533.66,1063.39,19359.97
"WANorth","Karratha",116.578948974609,-20.6292953491211,0.9,2.6,3.9,2753716.47,330439.87,53647163.17,34.37,19.28,81.19
"WANorth","Karratha",116.842102050781,-20.6293048858643,0.9,4.7,6.06,33214.62,6674.1,337973.1,20.71,12.69,42.7
"WANorth","Karratha",117,-20.6293048858643,0.9,4.68,6.08,59255.63,10961.68,676689.33,19.95,12.32,40.65
"WANorth","Karratha",117.052635192871,-20.6293048858643,0.9,4.66,6.18,89924.02,15526.76,1137928.44,17.07,10.79,33.67
"WANorth","Karratha",117.210525512695,-20.6292953491211,0.9,4.67,6.24,65781.85,11583.41,824480.69,15.7,10.04,30.42
"WANorth","Karratha",117.631576538086,-20.6293048858643,0.9,4.69,6.42,41195.48,7908.03,451470.95,12.48,8.26,23.06
"QLDNorth","Mackay",148.736846923828,-20.6292953491211,0.9,3.54,3.95,3124581.74,385560.57,57090752,3113.6,955.31,16589.49
"WANorth","Karratha",116.631576538086,-20.5800476074219,0.9,2.6,4.27,2523487.59,289263.01,54227759.45,17.3,10.91,34.19
"WANorth","Karratha",116.894737243652,-20.5800476074219,0.9,4.69,6.08,36952.41,7349.14,380143.88,19.96,12.33,40.58
"WANorth","Karratha",117.105255126953,-20.5800476074219,0.9,4.66,6.16,109964.68,18390.59,1458098,18.03,11.29,36.05
"WANorth","Karratha",117.684211730957,-20.5800476074219,0.9,4.69,6.39,41308.53,7894.72,456821.34,12.89,8.48,24.01
"WANorth","Port Hedland",117.736831665039,-20.5800476074219,0.9,4.7,6.36,34914.71,6822.55,374846.39,13.32,8.72,25.04
