"state","lga","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WANorth","Broome",123.052635192871,-16.4897804260254,0.09,5.21,6.52,5.23,4.09,7.43,1.43,1.35,1.56
"WANorth","Derby-West Kimberley",123.421051025391,-16.4897804260254,0.09,5.2,5.48,5.75,4.46,8.22,2.8,2.36,3.6
"NT","Roper Gulf",137.947372436523,-16.4897804260254,0.09,3.09,4.17,2.13,1.89,2.52,1.46,1.38,1.58
"NT","Roper Gulf",138,-16.4897804260254,0.09,3.08,4.16,2.14,1.9,2.54,1.46,1.38,1.59
"QLDNorth","Mornington",139.210525512695,-16.4897804260254,0.09,3.03,4.07,2.31,2.03,2.79,1.54,1.44,1.69
"QLDNorth","Mornington",139.263153076172,-16.4897804260254,0.09,3.03,4.09,2.3,2.02,2.77,1.53,1.44,1.68
"QLDNorth","Mornington",139.684204101562,-16.4897804260254,0.09,3.1,4.3,2.08,1.86,2.46,1.43,1.36,1.54
"QLDNorth","Carpentaria",141.315780639648,-16.4897804260254,0.09,2.98,4.3,2.55,2.21,3.13,1.41,1.34,1.53
"QLDNorth","Douglas",145.526321411133,-16.4897804260254,0.09,1.95,2.62,8.49,6.2,13.28,3.01,2.55,3.82
"WANorth","Broome",122.842094421387,-16.4393119812012,0.09,5.22,6.43,4.92,3.92,6.76,1.45,1.37,1.59
"WANorth","Broome",123.052635192871,-16.4393138885498,0.09,5.2,6.45,5.72,4.43,8.22,1.47,1.38,1.6
"WANorth","Derby-West Kimberley",123.473678588867,-16.4393119812012,0.09,5.2,5.47,5.63,4.42,7.9,2.77,2.36,3.52
"NT","Roper Gulf",137.894729614258,-16.4393119812012,0.09,1.89,2.97,2.12,1.89,2.51,1.46,1.38,1.59
"QLDNorth","Mornington",139.315780639648,-16.4393119812012,0.09,3.05,4.12,2.25,1.99,2.7,1.52,1.43,1.67
"QLDNorth","Mornington",139.368408203125,-16.4393119812012,0.09,3.05,4.16,2.23,1.97,2.66,1.51,1.42,1.65
"QLDNorth","Mornington",139.421051025391,-16.4393119812012,0.09,3.06,4.16,2.22,1.96,2.65,1.51,1.42,1.64
"QLDNorth","Mornington",139.684204101562,-16.4393138885498,0.09,3.08,4.25,2.14,1.9,2.54,1.45,1.37,1.57
"QLDNorth","Carpentaria",141.315780639648,-16.4393119812012,0.09,2.97,4.32,2.58,2.23,3.18,1.41,1.34,1.51
"QLDNorth","Douglas",145.421051025391,-16.4393119812012,0.09,1.96,2.68,7.85,5.79,12.1,2.85,2.43,3.57
"WANorth","Broome",123.052635192871,-16.3888320922852,0.09,5.19,6.46,5.94,4.6,8.54,1.46,1.37,1.59
"WANorth","Derby-West Kimberley",123.526313781738,-16.3888320922852,0.09,5.21,6.24,5.29,4.19,7.28,1.53,1.43,1.69
"WANorth","Derby-West Kimberley",124.578948974609,-16.3888320922852,0.09,4.96,6.91,1.13981949342304e+31,NA,NA,1.43,1.36,1.54
"WANorth","Derby-West Kimberley",124.631576538086,-16.3888320922852,0.09,4.96,6.81,6.09083371225171e+32,NA,NA,1.47,1.39,1.6
"NT","Roper Gulf",137.842102050781,-16.3888320922852,0.09,1.89,3,2.12,1.89,2.51,1.45,1.37,1.57
"QLDNorth","Mornington",139.473678588867,-16.3888320922852,0.09,3.06,4.18,2.21,1.95,2.63,1.5,1.41,1.64
"QLDNorth","Mornington",139.526321411133,-16.3888320922852,0.09,3.06,4.23,2.2,1.95,2.63,1.48,1.39,1.6
"QLDNorth","Mornington",139.57893371582,-16.3888320922852,0.09,3.06,4.24,2.19,1.94,2.62,1.47,1.39,1.59
"QLDNorth","Mornington",139.631576538086,-16.3888320922852,0.09,3.07,4.23,2.18,1.93,2.6,1.46,1.38,1.58
"QLDNorth","Carpentaria",141.315780639648,-16.3888320922852,0.09,2.97,4.32,2.61,2.25,3.22,1.41,1.34,1.52
"QLDNorth","Douglas",145.421051025391,-16.3888320922852,0.09,1.96,2.68,7.86,5.79,12.17,2.8,2.39,3.5
"WANorth","Broome",122.947364807129,-16.3383388519287,0.09,5.21,6.52,5.07,4,7.06,1.44,1.36,1.57
"WANorth","Broome",123,-16.3383388519287,0.09,5.22,6.37,4.81,3.83,6.62,1.49,1.4,1.64
"WANorth","Derby-West Kimberley",123.526313781738,-16.3383407592773,0.09,5.21,6.22,5.14,4.1,7.01,1.55,1.44,1.71
"WANorth","Derby-West Kimberley",124.263160705566,-16.3383388519287,0.09,5.38,5.95,2.7,2.36,3.25,1.67,1.54,1.88
"WANorth","Derby-West Kimberley",124.315780639648,-16.3383388519287,0.09,5.39,5.96,2.59,2.27,3.09,1.66,1.54,1.87
"WANorth","Derby-West Kimberley",124.578948974609,-16.3383388519287,0.09,4.96,6.79,6.48146109474371e+64,3.44943269531319e+64,1.22442836022697e+65,1.48,1.39,1.6
"WANorth","Derby-West Kimberley",124.631576538086,-16.3383407592773,0.09,4.97,6.8,2.10033426672759e+28,1.84335871402635e+28,2.39438918024847e+28,1.48,1.39,1.6
"NT","Roper Gulf",137.789474487305,-16.3383388519287,0.09,1.89,3.03,2.12,1.89,2.51,1.44,1.36,1.56
"QLDNorth","Carpentaria",141.315780639648,-16.3383388519287,0.09,2.97,4.32,2.63,2.27,3.25,1.41,1.34,1.52
"QLDNorth","Douglas",145.473678588867,-16.3383388519287,0.09,1.95,2.68,8.8,6.36,14,2.81,2.4,3.52
"WANorth","Derby-West Kimberley",123.473686218262,-16.2878265380859,0.09,5.2,6.21,5.4,4.28,7.47,1.55,1.44,1.71
"WANorth","Derby-West Kimberley",124.210525512695,-16.2878265380859,0.09,5.38,5.95,2.69,2.35,3.24,1.68,1.54,1.89
"WANorth","Derby-West Kimberley",124.368423461914,-16.2878265380859,0.09,5.38,5.95,2.67,2.33,3.21,1.67,1.54,1.89
"NT","Roper Gulf",137.789474487305,-16.2878322601318,0.09,1.88,3.03,2.13,1.9,2.53,1.44,1.36,1.56
"QLDNorth","Carpentaria",141.315795898438,-16.2878265380859,0.09,2.96,4.31,2.66,2.29,3.3,1.41,1.34,1.52
"QLDNorth","Douglas",145.473678588867,-16.2878265380859,0.09,1.95,2.71,8.77,6.33,13.95,2.73,2.35,3.4
"WANorth","Derby-West Kimberley",123.473686218262,-16.2373065948486,0.09,5.22,5.85,4.94,3.92,6.86,1.78,1.62,2.06
"WANorth","Derby-West Kimberley",124,-16.2373142242432,0.09,5.33,5.92,3.07,2.63,3.8,1.68,1.54,1.92
"WANorth","Derby-West Kimberley",124.052635192871,-16.2373142242432,0.09,5.33,5.94,3.02,2.6,3.73,1.68,1.54,1.91
"WANorth","Derby-West Kimberley",124.105262756348,-16.2373065948486,0.09,5.34,5.94,2.96,2.55,3.63,1.69,1.55,1.92
"WANorth","Derby-West Kimberley",124.157897949219,-16.2373142242432,0.09,5.35,5.94,2.89,2.5,3.53,1.68,1.55,1.91
"WANorth","Derby-West Kimberley",124.368423461914,-16.2373065948486,0.09,5.38,5.94,2.7,2.36,3.26,1.68,1.55,1.9
"NT","Roper Gulf",137.736846923828,-16.2373065948486,0.09,1.87,3.01,2.18,1.93,2.59,1.45,1.37,1.57
"QLDNorth","Carpentaria",141.368423461914,-16.2373065948486,0.09,2.95,4.31,2.71,2.32,3.37,1.42,1.34,1.52
"QLDNorth","Douglas",145.473678588867,-16.2373142242432,0.09,1.95,2.76,8.7,6.29,13.83,2.62,2.27,3.23
"WANorth","Derby-West Kimberley",123.473686218262,-16.1867752075195,0.09,5.24,5.83,4.34,3.51,5.83,1.8,1.63,2.08
"WANorth","Derby-West Kimberley",123.894737243652,-16.1867828369141,0.09,5.29,5.94,3.5,2.95,4.46,1.68,1.54,1.91
"WANorth","Derby-West Kimberley",123.947364807129,-16.1867752075195,0.09,5.3,5.93,3.41,2.88,4.32,1.68,1.54,1.92
"WANorth","Derby-West Kimberley",124.368423461914,-16.1867752075195,0.09,5.37,5.93,2.74,2.39,3.32,1.69,1.55,1.91
"NT","Roper Gulf",137.473678588867,-16.1867752075195,0.09,1.86,3,2.2,1.95,2.63,1.45,1.37,1.57
"NT","Roper Gulf",137.526321411133,-16.1867828369141,0.09,1.86,2.99,2.21,1.96,2.64,1.45,1.37,1.57
"NT","Roper Gulf",137.578948974609,-16.1867752075195,0.09,1.85,2.99,2.22,1.96,2.65,1.45,1.37,1.58
"NT","Roper Gulf",137.631576538086,-16.1867828369141,0.09,1.85,2.98,2.22,1.96,2.66,1.46,1.37,1.58
"NT","Roper Gulf",137.684204101562,-16.1867828369141,0.09,1.85,3,2.22,1.96,2.65,1.45,1.37,1.58
"QLDNorth","Carpentaria",141.368423461914,-16.1867752075195,0.09,2.95,4.35,2.73,2.34,3.42,1.4,1.33,1.5
NA,"Douglas",145.526321411133,-16.1867828369141,0.09,1.95,2.74,8.31,6.09,12.91,2.76,2.37,3.44
"WANorth","Derby-West Kimberley",123.526313781738,-16.1362361907959,0.09,5.26,5.79,3.95,3.25,5.22,1.82,1.65,2.11
"WANorth","Derby-West Kimberley",123.578941345215,-16.1362361907959,0.09,5.25,5.8,4.05,3.31,5.39,1.81,1.64,2.1
"WANorth","Derby-West Kimberley",123.631576538086,-16.1362361907959,0.09,5.25,5.79,4.16,3.38,5.56,1.81,1.64,2.1
"WANorth","Derby-West Kimberley",123.842102050781,-16.1362361907959,0.09,5.26,5.96,3.96,3.27,5.17,1.66,1.53,1.89
"WANorth","Derby-West Kimberley",124.36841583252,-16.1362361907959,0.09,5.35,5.99,2.85,2.46,3.48,1.66,1.53,1.88
"NT","Roper Gulf",137.368423461914,-16.1362361907959,0.09,1.86,2.97,2.2,1.95,2.61,1.45,1.37,1.58
"NT","Roper Gulf",137.421051025391,-16.1362361907959,0.09,1.86,3,2.21,1.96,2.63,1.45,1.37,1.57
"QLDNorth","Carpentaria",141.368408203125,-16.1362361907959,0.09,2.95,4.35,2.75,2.35,3.44,1.4,1.33,1.5
NA,"Douglas",145.526321411133,-16.1362361907959,0.09,1.96,2.73,8,5.92,12.23,2.78,2.38,3.47
"WANorth","Derby-West Kimberley",123.684211730957,-16.0856781005859,0.09,5.25,5.8,4.15,3.37,5.55,1.82,1.64,2.11
"WANorth","Derby-West Kimberley",123.789474487305,-16.0856781005859,0.09,5.24,5.98,4.36,3.53,5.85,1.64,1.51,1.86
"WANorth","Derby-West Kimberley",124.421051025391,-16.0856781005859,0.09,5.34,5.99,2.96,2.54,3.65,1.66,1.53,1.88
"WANorth","Derby-West Kimberley",124.473678588867,-16.0856781005859,0.09,5.34,5.85,2.95,2.54,3.64,1.8,1.64,2.05
"WANorth","Derby-West Kimberley",124.526313781738,-16.0856781005859,0.09,5.35,5.85,2.91,2.51,3.58,1.79,1.64,2.04
"WANorth","Derby-West Kimberley",124.578941345215,-16.0856781005859,0.09,5.35,5.86,2.88,2.49,3.53,1.78,1.63,2.03
"NT","Roper Gulf",137.315795898438,-16.0856781005859,0.09,1.86,2.97,2.2,1.95,2.62,1.45,1.37,1.57
"QLDNorth","Carpentaria",141.421051025391,-16.0856781005859,0.09,2.95,4.35,2.74,2.35,3.43,1.4,1.33,1.5
"QLDNorth","Douglas",145.526321411133,-16.0856781005859,0.09,1.96,2.79,7.88,5.86,11.94,2.67,2.3,3.3
"WANorth","Wyndham-East Kimberley",124.526313781738,-16.0351085662842,0.09,5.35,5.85,2.88,2.49,3.53,1.79,1.64,2.05
"WANorth","Derby-West Kimberley",124.578941345215,-16.0351085662842,0.09,5.36,5.85,2.82,2.44,3.43,1.79,1.64,2.04
"NT","Roper Gulf",137.263153076172,-16.0351085662842,0.09,1.86,2.97,2.21,1.96,2.63,1.45,1.37,1.58
"QLDNorth","Carpentaria",141.421051025391,-16.0351085662842,0.09,2.95,4.34,2.75,2.36,3.45,1.4,1.34,1.5
NA,"Douglas",145.526321411133,-16.0351085662842,0.09,1.96,2.79,7.82,5.84,11.75,2.68,2.31,3.33
"WANorth","Wyndham-East Kimberley",124.473686218262,-15.9845237731934,0.09,5.33,5.85,3.03,2.59,3.75,1.8,1.64,2.06
"NT","Roper Gulf",136.684204101562,-15.9845237731934,0.09,1.86,3.11,2.19,1.95,2.6,1.38,1.31,1.49
"NT","Roper Gulf",136.736846923828,-15.9845180511475,0.09,1.86,3.09,2.22,1.97,2.64,1.39,1.32,1.5
"NT","Roper Gulf",136.789474487305,-15.9845237731934,0.09,1.85,3.08,2.24,1.98,2.67,1.4,1.32,1.51
"NT","Roper Gulf",136.842102050781,-15.9845180511475,0.09,1.84,3.06,2.26,2,2.7,1.4,1.33,1.52
"NT","Roper Gulf",136.894729614258,-15.9845237731934,0.09,1.84,3.04,2.28,2.01,2.72,1.41,1.33,1.53
"NT","Roper Gulf",136.947372436523,-15.9845180511475,0.09,1.83,3.03,2.29,2.02,2.75,1.42,1.34,1.53
"NT","Roper Gulf",137,-15.9845237731934,0.09,1.83,3,2.32,2.04,2.78,1.43,1.35,1.55
"NT","Roper Gulf",137.052627563477,-15.9845237731934,0.09,1.82,2.99,2.33,2.05,2.81,1.44,1.36,1.56
"NT","Roper Gulf",137.105270385742,-15.9845180511475,0.09,1.83,2.98,2.32,2.04,2.8,1.44,1.36,1.57
"NT","Roper Gulf",137.157897949219,-15.9845237731934,0.09,1.83,2.96,2.3,2.03,2.76,1.46,1.37,1.58
"NT","Roper Gulf",137.210525512695,-15.9845180511475,0.09,1.84,2.95,2.28,2.01,2.72,1.46,1.38,1.59
"QLDNorth","Carpentaria",141.421051025391,-15.9845237731934,0.09,2.94,4.34,2.76,2.36,3.46,1.4,1.34,1.51
"QLDNorth","Douglas",145.473678588867,-15.9845180511475,0.09,1.97,2.83,7.39,5.58,10.92,2.58,2.23,3.17
"WANorth","Wyndham-East Kimberley",124.421051025391,-15.9339265823364,0.09,5.31,5.83,3.23,2.74,4.06,1.82,1.66,2.09
"NT","Roper Gulf",136.631576538086,-15.9339265823364,0.09,1.88,3.13,2.15,1.91,2.53,1.38,1.31,1.48
"QLDNorth","Carpentaria",141.368423461914,-15.9339208602905,0.09,2.95,4.35,2.7,2.31,3.37,1.4,1.34,1.5
NA,"Douglas",145.473678588867,-15.9339208602905,0.09,1.9,2.79,7.3,5.52,10.75,2.55,2.21,3.12
"WANorth","Wyndham-East Kimberley",124.421051025391,-15.8833179473877,0.09,5.31,5.82,3.28,2.77,4.15,1.84,1.67,2.12
"NT","Roper Gulf",136.631576538086,-15.8833179473877,0.09,1.88,3.17,2.13,1.9,2.52,1.36,1.3,1.47
"QLDNorth","Carpentaria",141.368408203125,-15.8833179473877,0.09,2.95,4.34,2.7,2.31,3.37,1.41,1.34,1.51
"QLDNorth","Douglas",145.421051025391,-15.8833179473877,0.09,1.91,2.72,7.1,5.39,10.41,2.63,2.28,3.24
"WANorth","Wyndham-East Kimberley",124.36841583252,-15.8326959609985,0.09,5.29,5.81,3.46,2.91,4.4,1.86,1.69,2.16
"NT","Roper Gulf",136.631576538086,-15.8326959609985,0.09,1.89,3.18,2.12,1.89,2.5,1.36,1.3,1.46
"NT","Roper Gulf",136.684204101562,-15.8326959609985,0.09,1.87,3.16,2.15,1.92,2.55,1.37,1.3,1.47
"NT","Roper Gulf",137,-15.8326959609985,0.09,1.84,3.02,2.28,2.01,2.74,1.42,1.34,1.54
"NT","Roper Gulf",137.052627563477,-15.8326959609985,0.09,1.83,3.01,2.31,2.03,2.78,1.42,1.35,1.54
"QLDNorth","Carpentaria",141.368408203125,-15.8326959609985,0.09,2.95,4.34,2.71,2.32,3.39,1.41,1.34,1.51
"QLDNorth","Cook",145.421051025391,-15.8326959609985,0.09,1.91,2.72,6.94,5.3,10.09,2.62,2.27,3.22
"WANorth","Wyndham-East Kimberley",124.36841583252,-15.7820606231689,0.09,5.31,5.81,3.27,2.77,4.1,1.89,1.71,2.2
"NT","Roper Gulf",136.736846923828,-15.7820606231689,0.09,1.87,3.15,2.17,1.93,2.56,1.37,1.3,1.48
"NT","Roper Gulf",136.789474487305,-15.7820606231689,0.09,1.86,3.13,2.19,1.94,2.59,1.38,1.31,1.48
"NT","Roper Gulf",136.947357177734,-15.7820606231689,0.09,1.85,3.04,2.24,1.98,2.68,1.41,1.33,1.53
"NT","Roper Gulf",137.105270385742,-15.7820606231689,0.09,1.83,3,2.33,2.05,2.8,1.43,1.35,1.56
NA,"Carpentaria",141.368408203125,-15.7820606231689,0.09,2.95,4.34,2.72,2.32,3.4,1.41,1.34,1.51
"QLDNorth","Cook",145.421051025391,-15.7820606231689,0.09,1.91,2.72,6.74,5.17,9.7,2.62,2.26,3.21
"WANorth","Wyndham-East Kimberley",124.368423461914,-15.7314071655273,0.09,5.32,5.83,3.11,2.66,3.87,1.88,1.7,2.17
"NT","Roper Gulf",136.473678588867,-15.7314071655273,0.09,1.85,3.11,2.23,1.97,2.68,1.37,1.31,1.48
"NT","Roper Gulf",136.526321411133,-15.7314128875732,0.09,1.84,3.09,2.27,2,2.73,1.38,1.31,1.49
"NT","Roper Gulf",136.578948974609,-15.7314071655273,0.09,1.83,3,2.3,2.03,2.77,1.43,1.35,1.55
"NT","Roper Gulf",136.842102050781,-15.7314138412476,0.09,1.86,3.13,2.19,1.94,2.6,1.38,1.31,1.49
"NT","Roper Gulf",137.105270385742,-15.7314071655273,0.09,1.83,3.01,2.33,2.05,2.8,1.42,1.35,1.54
NA,"Carpentaria",141.368423461914,-15.7314071655273,0.09,2.95,4.34,2.72,2.33,3.42,1.41,1.34,1.51
"QLDNorth","Cook",145.421051025391,-15.7314128875732,0.09,1.91,2.73,6.57,5.07,9.39,2.61,2.26,3.2
"WANorth","Wyndham-East Kimberley",124.368423461914,-15.6807470321655,0.09,5.31,5.89,3.28,2.77,4.13,1.81,1.65,2.08
"NT","Roper Gulf",136.473678588867,-15.6807470321655,0.09,1.85,3.12,2.24,1.97,2.68,1.37,1.3,1.48
"NT","Roper Gulf",136.631576538086,-15.6807527542114,0.09,1.82,2.98,2.35,2.06,2.84,1.44,1.36,1.57
"NT","Roper Gulf",137.105270385742,-15.6807470321655,0.09,1.82,3.01,2.35,2.06,2.83,1.43,1.35,1.55
NA,"Carpentaria",141.368423461914,-15.6807470321655,0.09,2.95,4.35,2.72,2.32,3.41,1.41,1.34,1.51
"QLDNorth","Cook",145.421051025391,-15.6807527542114,0.09,1.92,2.73,6.5,5.03,9.26,2.6,2.25,3.19
"WANorth","Wyndham-East Kimberley",124.368423461914,-15.6300735473633,0.09,5.29,5.9,3.49,2.92,4.47,1.83,1.66,2.1
"NT","Roper Gulf",136.421051025391,-15.6300802230835,0.09,1.86,3.14,2.21,1.95,2.64,1.36,1.3,1.47
"NT","Roper Gulf",136.684204101562,-15.6300802230835,0.09,1.82,2.96,2.34,2.06,2.82,1.45,1.36,1.58
"NT","Roper Gulf",137.105270385742,-15.6300735473633,0.09,1.81,2.99,2.38,2.08,2.88,1.43,1.35,1.56
"QLDNorth","Carpentaria",141.421051025391,-15.6300802230835,0.09,2.97,4.4,2.62,2.25,3.26,1.4,1.33,1.49
"QLDNorth","Cook",145.368423461914,-15.6300735473633,0.09,1.92,2.74,6.15,4.79,8.66,2.55,2.22,3.12
"WANorth","Wyndham-East Kimberley",124.368423461914,-15.5793886184692,0.09,5.28,5.9,3.59,2.99,4.62,1.83,1.66,2.1
"NT","Roper Gulf",136.315795898438,-15.5793886184692,0.09,1.87,3.18,2.18,1.93,2.59,1.35,1.29,1.45
"NT","Roper Gulf",136.368423461914,-15.5793886184692,0.09,1.86,3.15,2.21,1.96,2.64,1.36,1.29,1.46
"NT","Roper Gulf",136.736846923828,-15.5793886184692,0.09,1.84,3.02,2.28,2.01,2.72,1.41,1.34,1.53
"NT","Roper Gulf",136.789474487305,-15.5793952941895,0.09,1.83,2.97,2.3,2.03,2.75,1.44,1.36,1.57
"NT","Roper Gulf",136.842102050781,-15.5793886184692,0.09,1.83,2.97,2.32,2.04,2.79,1.44,1.36,1.57
"NT","Roper Gulf",136.894729614258,-15.5793952941895,0.09,1.82,2.98,2.35,2.06,2.83,1.44,1.36,1.56
"NT","Roper Gulf",136.947372436523,-15.5793886184692,0.09,1.82,2.99,2.37,2.08,2.86,1.43,1.35,1.56
"NT","Roper Gulf",137,-15.5793952941895,0.09,1.81,2.99,2.39,2.09,2.9,1.43,1.35,1.56
"NT","Roper Gulf",137.052627563477,-15.5793952941895,0.09,1.81,2.96,2.41,2.11,2.93,1.45,1.36,1.58
"QLDNorth","Carpentaria",141.421051025391,-15.5793952941895,0.09,2.96,4.39,2.64,2.27,3.3,1.4,1.33,1.49
"QLDNorth","Cook",145.368423461914,-15.5793886184692,0.09,1.93,2.63,5.98,4.69,8.35,2.6,2.25,3.18
"WANorth","Wyndham-East Kimberley",124.421051025391,-15.528697013855,0.09,5.3,5.67,3.39,2.86,4.3,2.2,1.95,2.63
"NT","Roper Gulf",136.263153076172,-15.528697013855,0.09,1.88,3.2,2.15,1.9,2.55,1.34,1.28,1.44
"QLDNorth","Carpentaria",141.421051025391,-15.528697013855,0.09,2.96,4.4,2.64,2.27,3.3,1.4,1.33,1.49
"QLDNorth","Cook",145.368423461914,-15.5286903381348,0.09,1.93,2.63,5.9,4.64,8.2,2.59,2.25,3.17
"WANorth","Wyndham-East Kimberley",124.421051025391,-15.4779872894287,0.09,5.29,5.65,3.5,2.94,4.47,2.32,2.04,2.79
"WANorth","Wyndham-East Kimberley",125,-15.4779872894287,0.09,3.91,4.83,3446106247401519,1293321121401160,9718990528195746,2,1.81,2.31
"WANorth","Wyndham-East Kimberley",125.052635192871,-15.4779872894287,0.09,3.91,4.84,1605620630334.85,140751153436.46,30503028181476.6,1.99,1.8,2.3
"NT","Roper Gulf",136.263153076172,-15.4779872894287,0.09,1.88,3.2,2.14,1.9,2.55,1.34,1.28,1.44
NA,"Carpentaria",141.421051025391,-15.4779872894287,0.09,2.96,4.43,2.64,2.27,3.3,1.39,1.33,1.48
"WANorth","Wyndham-East Kimberley",124.421051025391,-15.427264213562,0.09,5.28,5.52,3.58,2.99,4.58,2.63,2.27,3.24
"WANorth","Wyndham-East Kimberley",125,-15.427264213562,0.09,3.9,4.82,5.61568298636776e+43,4.21127650054117e+43,7.5008361969909e+43,2.02,1.82,2.34
"WANorth","Wyndham-East Kimberley",125.052635192871,-15.427264213562,0.09,3.9,4.83,2.51918137558441e+24,2.30286737398018e+24,2.75660761383602e+24,2.01,1.81,2.32
"NT","Roper Gulf",136.210525512695,-15.4272575378418,0.09,1.89,3.22,2.12,1.89,2.51,1.34,1.28,1.43
"QLDNorth","Kowanyama",141.473678588867,-15.4272575378418,0.09,2.97,4.46,2.6,2.23,3.23,1.38,1.32,1.48
"WANorth","Wyndham-East Kimberley",124.36841583252,-15.3765287399292,0.09,5.28,5.5,3.67,3.06,4.73,2.76,2.36,3.43
"WANorth","Wyndham-East Kimberley",124.421051025391,-15.3765287399292,0.09,5.28,5.51,3.59,3,4.61,2.68,2.31,3.32
"WANorth","Wyndham-East Kimberley",125,-15.3765287399292,0.09,3.9,4.81,1.43397372151847e+28,NA,NA,2.04,1.84,2.36
"WANorth","Wyndham-East Kimberley",125.052635192871,-15.3765287399292,0.09,3.9,4.82,83003397042394923018,78188275697096884224,88128810976256917504,2.03,1.83,2.35
"WANorth","Wyndham-East Kimberley",128.052627563477,-15.3765287399292,0.09,3.91,4.98,110777264028.98,6182001706.83,4631684154773.74,1.99,1.79,2.32
"WANorth","Wyndham-East Kimberley",128.157897949219,-15.3765287399292,0.09,3.9,4.98,1.5222569436531e+28,1.34788383180804e+28,1.71997572428995e+28,2,1.8,2.34
"WANorth","Wyndham-East Kimberley",128.210525512695,-15.3765287399292,0.09,3.9,4.98,2.48068298654514e+22,2.30017870384235e+22,2.67594620023198e+22,2,1.8,2.34
"NT","Roper Gulf",136.105270385742,-15.3765287399292,0.09,1.91,3.23,2.06,1.84,2.43,1.33,1.27,1.43
"NT","Roper Gulf",136.157897949219,-15.3765287399292,0.09,1.89,3.23,2.1,1.87,2.48,1.34,1.28,1.43
"QLDNorth","Kowanyama",141.526321411133,-15.3765287399292,0.09,2.97,4.48,2.59,2.23,3.22,1.38,1.32,1.47
NA,"Hope Vale",145.368423461914,-15.3765287399292,0.09,1.94,2.9,6.26,4.88,8.8,2.33,2.06,2.78
"WANorth","Wyndham-East Kimberley",124.315788269043,-15.3257751464844,0.09,5.24,5.5,4.33,3.53,5.74,2.47,2.13,3.05
"WANorth","Wyndham-East Kimberley",128.052627563477,-15.3257818222046,0.09,3.91,4.98,12112624714.42,732194479.67,490107768111.76,1.99,1.79,2.32
"WANorth","Wyndham-East Kimberley",128.105270385742,-15.3257818222046,0.09,3.91,4.98,41639681810572456,13251369096031106,140735145624254192,2,1.79,2.33
"WANorth","Wyndham-East Kimberley",128.157897949219,-15.3257818222046,0.09,3.9,4.98,2.371658948994e+35,NA,NA,2,1.8,2.34
"WANorth","Wyndham-East Kimberley",128.210525512695,-15.3257751464844,0.09,3.9,4.98,9.13329636998053e+33,NA,NA,2.01,1.8,2.35
"NT","Roper Gulf",136.052627563477,-15.3257808685303,0.09,1.92,3.24,2.04,1.83,2.39,1.33,1.27,1.43
"QLDNorth","Kowanyama",141.526321411133,-15.3257808685303,0.09,2.96,4.47,2.63,2.26,3.29,1.38,1.32,1.48
"QLDNorth","Hope Vale",145.368423461914,-15.3257751464844,0.09,1.94,2.9,6.27,4.89,8.82,2.34,2.07,2.8
"WANorth","Wyndham-East Kimberley",124.315788269043,-15.2750148773193,0.09,5.25,5.95,4.24,3.48,5.57,1.72,1.58,1.97
"WANorth","Wyndham-East Kimberley",128.210525512695,-15.2750148773193,0.09,3.9,4.97,3.57678380171837e+49,2.47287190995094e+49,5.18594015473966e+49,2.02,1.81,2.36
"WANorth","Wyndham-East Kimberley",128.263153076172,-15.2750205993652,0.09,3.9,4.96,7.95092838804044e+20,7.444631971999e+20,8.4931891858653e+20,2.03,1.82,2.38
"NT","Roper Gulf",136,-15.2750205993652,0.09,1.92,3.21,2.02,1.81,2.37,1.34,1.28,1.43
"QLDNorth","Kowanyama",141.578948974609,-15.2750148773193,0.09,2.96,4.47,2.64,2.26,3.29,1.38,1.32,1.48
"QLDNorth","Hope Vale",145.368423461914,-15.2750148773193,0.09,1.94,2.89,6.34,4.94,8.94,2.34,2.07,2.8
"WANorth","Wyndham-East Kimberley",124.368423461914,-15.2242431640625,0.09,5.27,6.12,3.78,3.14,4.88,1.61,1.49,1.79
"WANorth","Wyndham-East Kimberley",124.421051025391,-15.2242488861084,0.09,5.28,6.12,3.67,3.06,4.74,1.6,1.48,1.78
"WANorth","Wyndham-East Kimberley",124.473686218262,-15.2242431640625,0.09,5.29,5.95,3.53,2.96,4.53,1.72,1.58,1.95
"WANorth","Wyndham-East Kimberley",124.526313781738,-15.2242488861084,0.09,4.23,4.55,3.43,2.89,4.37,2.19,1.94,2.63
"WANorth","Wyndham-East Kimberley",124.578948974609,-15.2242431640625,0.09,4.24,4.63,3.36,2.84,4.27,2,1.79,2.35
"WANorth","Wyndham-East Kimberley",124.631576538086,-15.2242488861084,0.09,4.24,4.64,3.3,2.79,4.17,1.99,1.78,2.33
"WANorth","Wyndham-East Kimberley",124.684211730957,-15.2242488861084,0.09,4.25,4.51,3.24,2.75,4.08,2.24,1.98,2.68
"WANorth","Wyndham-East Kimberley",124.736839294434,-15.2242431640625,0.09,4.25,4.36,3.2,2.72,4.01,2.71,2.34,3.32
"WANorth","Wyndham-East Kimberley",124.789474487305,-15.2242488861084,0.09,4.25,4.36,3.16,2.69,3.96,2.69,2.33,3.29
"WANorth","Wyndham-East Kimberley",124.842102050781,-15.2242431640625,0.09,4.26,4.36,3.13,2.67,3.92,2.69,2.33,3.29
