"state","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"QLDNorth",142.315795898438,-10.6091165542603,0.54,2.62,3.3,105275.54,18854.54,1217448.3,402.31,179.06,1219.3
"WANorth",115.631576538086,-21.1209907531738,0.54,2.21,3.45,18461.43,4754,120317.79,12.16,7.97,22.99
"QLDNorth",149.578948974609,-22.1481990814209,0.54,4.48,5.46,631.77,253.01,2267.05,19.72,12.54,37.76
"WANorth",116.684211730957,-20.5307750701904,0.54,4.24,5.7,3887.12,1188.51,20470.34,6.57,4.84,10.33
"WANorth",125,-14.410249710083,0.54,4.65,5.75,3136.2,1049.75,14099.96,10.72,7.36,18.59
"TAS",146.947372436523,-41.0038414001465,0.54,2.58,4.22,2005.38,666.33,9461.79,12.42,8.76,20.13
NA,132,-36.9985275268555,0.54,2.07,5.53,139680.73,26829.06,1374952.11,5.74,4.49,8.09
NA,129.157897949219,-14.0531768798828,0.54,4.5,6.02,13037658.7,1027653.98,518304709.92,11.4,7.94,19.05
"QLDNorth",143.263153076172,-11.9509553909302,0.54,2.28,2.94,757007.05,101623.44,13154817.25,1877.33,602.11,9567.89
"NT",136.473678588867,-11.4871845245361,0.54,2.62,3.06,25128.35,5272.24,240174.47,2312.7,758.34,11070.03
"SA",134.789474487305,-34.6524314880371,0.54,2.29,5.45,324.33,155.5,869.22,4.57,3.72,6.06
"QLDNorth",143.736846923828,-13.6444044113159,0.54,2.31,3.27,106422.67,20860.13,1028289.09,446.39,175.14,1721.01
"NSW",153.473678588867,-29.1159839630127,0.54,1.78,3.33,12101736.54,1272045.82,272040560.7,17.67,11.47,32.76
NA,145.315795898438,-15.427264213562,0.54,2.41,3.12,28006.93,6945.96,190285.06,263.46,114.88,859.2
NA,151.052627563477,-17.4461059570312,0.54,3.1,5.21,182326.46,32622.14,2017349.78,7.14,5.19,11.44
"QLDNorth",144.210525512695,-9.36522960662842,0.54,2.63,3.81,71200.88,13885.44,717893.5,67.87,37.9,151.83
"QLDNorth",146.157897949219,-17.9474449157715,0.54,2.61,3.64,18946.95,4524.52,142739.66,40.74,22.46,97.9
NA,125.578941345215,-11.0226573944092,0.54,4.52,5.43,1239819.53,178119.16,18120426.55,115.31,57.85,304.83
"WANorth",127.631576538086,-14.1552562713623,0.54,4.48,5.39,139998501.47,8667923.79,7309289230.33,29,16.8,65.03
"QLDNorth",144.473678588867,-14.1552562713623,0.54,2.38,3.03,121392.88,24378.96,1108736.56,474.99,183.78,1873.81
"WANorth",116.842102050781,-20.333517074585,0.54,4.24,5.89,3876.07,1164.91,21123.85,5.62,4.26,8.43
"NT",136.631576538086,-12.9786567687988,0.54,2.7,3.41,2395.14,753.93,12402.64,85.1,42.2,237.19
"SA",137.315795898438,-34.2619476318359,0.54,2.76,4.19,37.43,23.71,68.93,6.26,4.93,8.66
NA,132.789474487305,-9.52097320556641,0.54,4.38,5.63,45435544.88,3947660.67,1334253261.31,47.67,27.29,104.38
"WANorth",122.157897949219,-17.6468105316162,0.54,5.73,6.5,2471.26,825.07,11360.3,28.03,16.55,60.59
NA,129.052627563477,-10.8676490783691,0.54,4.39,5.66,27664212.43,2314594.14,908878666.1,26.72,16.29,54.26
"TAS",145.947357177734,-43.3430671691895,0.54,1.79,4.82,2357.51,797.66,10599.96,6.98,5.31,10.22
"QLDNorth",143.842102050781,-9.1574592590332,0.54,2.65,3.71,25387.73,5926.57,195267.57,75.39,41.94,168.6
"QLDNorth",139.842102050781,-16.6915149688721,0.54,3.57,4.69,70.45,36.52,182.31,8.35,6.08,13.17
"WANorth",126,-14.257287979126,0.54,4.67,4.92,1865.01,643.91,8209.46,151.4,68.63,480.74
NA,128.473678588867,-12.824764251709,0.54,4.41,6.36,2786134.31,315497.76,60830854.77,7.52,5.56,11.56
"QLDNorth",151.263153076172,-21.8066101074219,0.54,3.35,5.04,33952.06,8263.99,235798.72,11.75,8.11,19.96
"QLDNorth",146.473678588867,-17.847282409668,0.54,2.58,3.79,74800.52,14630.24,746665.31,33.51,19.11,76.55
NA,115.368423461914,-20.6292953491211,0.54,2.12,3.54,5385688.11,577069.06,124172670.2,13.71,8.88,26.28
NA,147.684204101562,-38.2900199890137,0.54,1.58,3.17,1820.65,662.05,7271.98,9.34,6.69,15.05
NA,123,-12.2082614898682,0.54,5.58,6.78,1340417.53,179083.58,22411109.19,28.51,17.41,57.38
"QLDNorth",143.736831665039,-13.4909381866455,0.54,2.32,3.22,84444.99,17887.92,715297.89,917.61,310.46,4492.45
NA,133.157897949219,-10.9709968566895,0.54,4.36,5.47,631195360.32,34863528.44,36427063154.25,48.06,26.43,114.15
NA,159.052627563477,-29.8945064544678,0.54,2.03,4.4,66448445.46,4936019.13,2569405593.28,9.56,6.83,15.44
NA,155.526321411133,-23.2646827697754,0.54,2.78,4.91,180023061.01,12992381.82,6814714033.86,10.11,7.12,16.73
"WANorth",125.684211730957,-13.9510526657104,0.54,4.61,5.57,11522.02,3108.21,71129.42,14.92,9.76,27.72
"NSW",150.105270385742,-36.4079399108887,0.54,1.84,3.49,482899.64,68300.2,7859967.22,11.43,8.04,18.74
"WANorth",119.105262756348,-19.5916023254395,0.54,4.18,5.79,37714.47,8546.87,297920.1,6.38,4.76,9.77
"VIC",141.052627563477,-38.124641418457,0.54,1.72,3.99,1776.95,678.1,6503.58,15.35,10.45,26.2
"VIC",141.157897949219,-38.1660194396973,0.54,1.72,3.85,1857.99,701.56,6913.42,17.42,11.68,30.31
"VIC",141.210510253906,-38.2073783874512,0.54,1.72,4.07,1869.43,703.61,6994.28,13.85,9.56,23.2
"VIC",141.315780639648,-38.2900199890137,0.54,1.72,4,2005.75,746.78,7621.2,15.36,10.47,26.14
"VIC",141.368423461914,-38.3725547790527,0.54,1.71,4.27,2524.65,911.15,10011.01,11.96,8.43,19.48
"VIC",141.315795898438,-38.3725547790527,0.54,1.7,4.55,2982.76,1053.34,12180.48,9.88,7.16,15.44
"VIC",141.421051025391,-38.4138069152832,0.54,1.7,4.26,3201.95,1119.29,13262.73,12.12,8.52,19.81
"VIC",141.473663330078,-38.4138069152832,0.54,1.7,3.87,2727.9,973.1,10996.87,16.78,11.25,29.32
"VIC",141.526321411133,-38.4550247192383,0.54,1.69,4.45,3477.27,1198.06,14714.17,10.51,7.53,16.74
"VIC",141.684204101562,-38.3313064575195,0.54,1.72,3,1766.43,669.13,6554.61,43.57,24.91,96.4
"VIC",141.684204101562,-38.2900199890137,0.54,1.73,3.01,1481.96,576.54,5294.99,43.23,24.72,95.71
"VIC",141.736831665039,-38.2900199890137,0.54,1.73,3.02,1421.07,555.25,5050.32,41.94,24.11,92.12
"VIC",141.842086791992,-38.2900199890137,0.54,1.74,3.51,1203.27,477.76,4195.6,22.59,14.13,44.25
"VIC",141.947357177734,-38.3313064575195,0.54,1.74,3.6,1194.18,473.55,4175.67,19.39,12.43,36.64
"VIC",142.052627563477,-38.3725700378418,0.54,1.74,3.96,1309.1,510.42,4694.47,13.36,9.14,22.86
"VIC",142.157897949219,-38.4138069152832,0.54,1.72,3.92,2006.98,729.89,7962.44,14,9.57,23.93
"VIC",142.315795898438,-38.3725700378418,0.54,1.73,3.63,1544.08,575.7,5951.27,18.09,11.77,33.34
"VIC",142.368423461914,-38.3725700378418,0.54,1.74,3.79,1341.1,508.76,5052.04,14.37,9.74,24.87
"VIC",142.473663330078,-38.4138069152832,0.54,1.73,3.76,1432.51,537.88,5476.81,14.36,9.8,24.51
"VIC",142.578948974609,-38.4550247192383,0.54,1.73,3.98,1419.9,530.36,5485.45,12.78,8.89,21.22
"VIC",142.684204101562,-38.5373840332031,0.54,1.73,4.08,1647.14,597.92,6646.66,11.95,8.4,19.59
"VIC",142.736831665039,-38.5785293579102,0.54,1.72,4.23,1688.4,609.36,6876.15,10.92,7.77,17.6
"VIC",142.842102050781,-38.6196517944336,0.54,2.22,4.52,1511.72,554.43,6019.06,13.15,9.06,22.21
"VIC",142.947357177734,-38.6607475280762,0.54,2.23,4.7,1414.41,524.99,5531.16,11.09,7.82,18.14
"VIC",143.052627563477,-38.6607475280762,0.54,2.24,4.54,1073.81,417.2,3927.27,12.68,8.77,21.31
"VIC",143.105270385742,-38.7018203735352,0.54,2.24,4.71,1139.26,437.26,4246.14,10.93,7.73,17.81
"VIC",143.210510253906,-38.7839012145996,0.54,2.23,4.89,1374.02,507.38,5437.32,9.96,7.13,15.92
"VIC",143.263153076172,-38.7839012145996,0.54,2.23,4.76,1209.29,455.32,4654.08,11,7.75,18.02
"VIC",143.315780639648,-38.7839012145996,0.54,2.24,4.56,1054.72,405.71,3935.82,12.92,8.89,21.93
"VIC",143.421051025391,-38.8249015808105,0.54,2.24,4.47,1004.05,388.66,3715.31,14.07,9.54,24.39
"VIC",143.473678588867,-38.8249015808105,0.54,2.25,4.65,956.44,372.21,3515.75,11.73,8.16,19.6
"VIC",143.473678588867,-38.8658714294434,0.54,2.23,4.64,1375.84,508.48,5435.41,11.93,8.29,19.98
"VIC",143.578948974609,-38.8658828735352,0.54,2.22,4.44,1655.12,594.48,6812.49,13.82,9.36,24.08
"VIC",143.631576538086,-38.8249015808105,0.54,2.22,3.5,1643.84,593.6,6700.56,30.96,18.95,61.56
"VIC",143.684204101562,-38.7839012145996,0.54,2.22,3.49,1530.27,559.81,6117.06,31.72,19.32,63.59
"VIC",143.736846923828,-38.7428741455078,0.54,2.22,3.32,1632.85,588.13,6691.51,35.77,21.29,74.3
NA,143.842086791992,-38.7428741455078,0.54,2.22,3.77,1621.65,578.34,6776.22,25.72,16,50.3
"VIC",143.947372436523,-38.6607475280762,0.54,2.21,3.32,1843.83,633.73,8195.04,41.34,23.75,91.06
"VIC",143.947372436523,-38.6196517944336,0.54,2.21,3.23,1953.65,664.33,8826.22,44.11,25.09,98.52
"VIC",144.052627563477,-38.5373840332031,0.54,2.22,3.24,1709.42,586.72,7664.63,46.12,26.17,103.13
"VIC",144.157897949219,-38.4962158203125,0.54,2.23,3.09,1369.22,482.42,5937.13,56.79,31.06,134.22
"VIC",144.210525512695,-38.4550247192383,0.54,2.23,3.31,1237.4,440.94,5290.78,49.08,27.65,110.74
"VIC",144.263153076172,-38.4138069152832,0.54,2.24,3.08,1171.34,419.78,4974.84,64.26,34.62,154.93
"VIC",144.315795898438,-38.3725700378418,0.54,1.71,2.78,1106.42,399.41,4653.94,53.69,29.72,124.48
"VIC",144.473663330078,-38.3313064575195,0.54,1.95,2.99,883.89,331.18,3518.41,55.25,30.43,129.12
"VIC",144.526321411133,-38.2900199890137,0.54,1.96,3.09,824.06,312.21,3227.73,53.47,29.57,124.34
"VIC",144.57893371582,-38.2900199890137,0.54,1.96,3.15,746.05,287.64,2846.12,48.7,27.21,111.82
"VIC",144.736846923828,-38.2073783874512,0.54,1.71,2.02,560.73,222.12,2076.29,89.57,48.22,210.56
"VIC",144.684204101562,-38.0832366943359,0.54,1.71,2.04,1191.99,418.32,5271.34,101.67,53.53,247.13
"VIC",144.578948974609,-38.0418090820312,0.54,1.69,2.01,2117.89,683.51,10542.25,124.96,63.61,319.08
"VIC",144.631576538086,-38.0418090820312,0.54,1.7,2.03,1634.44,547.32,7726.76,113.48,58.63,283.64
"VIC",144.736846923828,-38.000358581543,0.54,1.72,2.05,974.08,349.68,4189.48,98.5,51.87,239.84
"VIC",144.842102050781,-37.9588737487793,0.54,1.72,2.03,694.11,261.35,2794,92.52,48.97,224.18
"VIC",144.947357177734,-37.9173851013184,0.54,1.73,2.04,573.91,221.99,2225.19,89.27,47.36,215.85
"VIC",145.105255126953,-38.0418090820312,0.54,1.75,2.09,391.8,161.83,1376.14,61.74,34.92,135.71
"VIC",145.052627563477,-38.1660194396973,0.54,1.73,2.07,499.7,199.39,1841.8,68.28,38.13,152.6
"VIC",145,-38.2073783874512,0.54,1.71,2.05,661.34,253.4,2580.69,76.18,41.89,173.98
"VIC",144.947357177734,-38.2900199890137,0.54,1.7,2.04,763.34,286.57,3064.91,83.78,45.43,195.18
"VIC",144.684204101562,-38.3725662231445,0.54,1.97,3.6,622.63,249.03,2242.43,18.02,11.87,32.4
"VIC",144.789474487305,-38.4138069152832,0.54,1.73,3.43,534.12,219.86,1840.92,14.45,9.87,24.61
"VIC",144.842102050781,-38.4962043762207,0.54,1.72,3.5,577.15,231.16,2085.73,14.31,9.7,24.79
"VIC",144.894729614258,-38.5373840332031,0.54,1.72,3.63,597.55,237,2195.23,13.57,9.23,23.47
"VIC",144.947357177734,-38.5373840332031,0.54,1.72,3.61,580.59,230.52,2133.71,13.68,9.29,23.73
"VIC",145,-38.5373840332031,0.54,1.72,3.57,578.45,228.97,2139.3,13.71,9.3,23.81
"VIC",145.210510253906,-38.5373840332031,0.54,2.63,4,555.81,219.07,2080.42,21.83,13.76,42.23
"VIC",145.105255126953,-38.5373840332031,0.54,2.63,4.15,558.97,221.18,2074.79,18.09,11.75,33.42
"VIC",145.315780639648,-38.5373840332031,0.54,2.64,3.77,512.68,203.95,1896.88,27.82,16.8,57.41
"VIC",145.315780639648,-38.5785293579102,0.54,2.64,4.58,530.53,210.54,1966.7,10.62,7.53,17.22
"VIC",145.421051025391,-38.5785293579102,0.54,2.65,4.59,457.45,185.66,1642.07,10.37,7.37,16.78
"VIC",145.473678588867,-38.6196517944336,0.54,2.65,4.52,454.54,184.74,1627.76,10.83,7.65,17.67
"VIC",145.578948974609,-38.7018203735352,0.54,2.64,4.86,545.04,215.56,2029.62,8.29,6.13,12.65
"VIC",145.631576538086,-38.7018203735352,0.54,2.64,4.87,537.76,213.07,1997.57,8.23,6.09,12.52
"VIC",145.684204101562,-38.7018203735352,0.54,2.64,4.79,519.09,206.86,1911.89,8.58,6.31,13.18
"VIC",145.789474487305,-38.7018203735352,0.54,2.65,4.51,421.28,173.64,1476.61,10.7,7.59,17.36
"VIC",145.789474487305,-38.7428741455078,0.54,2.65,4.49,435.63,178.95,1532.87,10.95,7.73,17.86
"VIC",145.842102050781,-38.8248901367188,0.54,2.65,4.63,430.57,178.04,1496.72,9.33,6.78,14.6
"VIC",145.894729614258,-38.9068412780762,0.54,2.64,5.18,538.72,216.64,1942.37,6.3,4.88,8.99
"VIC",146,-38.9068412780762,0.54,2.64,4.88,497.2,203.41,1744.26,7.49,5.65,11.09
"VIC",146.052627563477,-38.8658828735352,0.54,2.64,4.81,473.64,196.13,1628.94,7.63,5.75,11.32
"VIC",146.105270385742,-38.8658828735352,0.54,2.65,4.69,422.77,178.54,1411.77,8.07,6.02,12.1
"VIC",146.157897949219,-38.9068374633789,0.54,2.66,4.71,376.15,161.92,1221.26,7.89,5.91,11.78
"VIC",146.263153076172,-38.9886817932129,0.54,2.68,4.66,300.47,134.27,923.22,7.6,5.76,11.13
"VIC",146.263153076172,-39.070426940918,0.54,2.66,4.66,396.27,169.81,1292.73,7.86,5.92,11.62
"VIC",146.315780639648,-39.1112670898438,0.54,2.64,4.07,488.91,203.19,1665.37,14.99,10.2,25.71
"VIC",146.368423461914,-39.1520805358887,0.54,2.61,3.93,894.12,338.77,3478.68,20.24,13.25,36.54
"VIC",146.473678588867,-39.1520690917969,0.54,2.58,4.21,1496.75,525.06,6498.71,13.48,9.44,22.03
"VIC",146.526321411133,-39.0295677185059,0.54,2.55,3.65,2738.78,896.54,12977.27,19.52,13.09,33.73
"VIC",146.526321411133,-39.070426940918,0.54,2.56,3.87,2516.87,826.44,11933,17.76,12.03,30.29
"VIC",146.473678588867,-38.9886817932129,0.54,2.54,3.67,3587.97,1143.37,17543.23,19.08,12.82,32.87
"VIC",146.473678588867,-38.9477729797363,0.54,2.54,3.68,3993.1,1256.42,19846.96,18.73,12.61,32.19
"VIC",146.526321411133,-38.9477729797363,0.54,2.55,3.67,3132.42,1019,14870.56,18.78,12.66,32.2
"VIC",146.526321411133,-38.8249015808105,0.54,2.55,3.55,3005.49,1025.96,13060.94,27.87,17.88,51.02
"VIC",146.526321411133,-38.7839012145996,0.54,2.53,3.57,5255.65,1661.72,25382.61,25.69,16.7,46.14
"VIC",146.421051025391,-38.7428741455078,0.54,2.51,3.52,9025.02,2649.22,48287.1,31.39,19.37,61.35
"VIC",147.052627563477,-38.5373840332031,0.54,1.67,2.89,361.39,160.76,1104.75,17.07,11.32,30.42
"VIC",147.105270385742,-38.4962043762207,0.54,1.67,2.88,376.85,162.02,1226.31,15.45,10.29,27.53
"VIC",147.210510253906,-38.4138069152832,0.54,1.7,2.91,247.36,113.74,729.87,12.35,8.46,21.21
"VIC",147.263153076172,-38.3313064575195,0.54,1.71,2.95,243.7,113.84,698.26,10.69,7.49,17.75
"VIC",147.368408203125,-38.2900199890137,0.54,1.68,2.95,328.2,149.91,960.8,10.1,7.15,16.51
"VIC",147.473663330078,-38.2073783874512,0.54,1.65,2.94,562.05,241.78,1775.05,9.8,6.98,15.87
"VIC",147.526321411133,-38.124641418457,0.54,1.61,2.92,1050.5,417.92,3681.38,10.02,7.12,16.27
"VIC",147.631576538086,-38.0832366943359,0.54,1.58,2.89,1892.23,695.56,7388.15,10.43,7.37,17.09
"VIC",147.736831665039,-38.0418090820312,0.54,1.56,3,3037.67,1041.82,13076.33,10.35,7.3,17.02
"VIC",147.842102050781,-37.9588737487793,0.54,1.55,2.99,4024.81,1309.4,18763.63,10.52,7.4,17.38
"VIC",147.894729614258,-37.9588851928711,0.54,1.55,2.89,4402.07,1410.91,20976.66,11.4,7.93,19.11
"VIC",148.052627563477,-37.9173889160156,0.54,1.54,3.07,5205.94,1598.34,26595.1,10.48,7.37,17.34
"VIC",148.157897949219,-37.8758659362793,0.54,1.54,2.92,5663.48,1687.72,30445.83,12.6,8.62,21.67
"VIC",148.263153076172,-37.8343238830566,0.54,1.53,3.03,7240.72,2056.15,41938.92,12.11,8.32,20.73
"VIC",148.368408203125,-37.8343200683594,0.54,1.53,3.12,7339.9,2060.27,43440.81,11.74,8.09,20.03
"VIC",148.526321411133,-37.8343238830566,0.54,1.52,3.21,12706.19,3216.85,88133.8,11.03,7.68,18.54
"VIC",148.57893371582,-37.8343200683594,0.54,1.52,3.27,12369.63,3127.58,86216.46,10.52,7.38,17.46
"VIC",148.736831665039,-37.8343200683594,0.54,1.5,3.34,22711.36,5130.05,188306.88,10.21,7.21,16.79
"VIC",148.789474487305,-37.8343238830566,0.54,1.5,3.35,26259.68,5763.52,227795.65,10.39,7.32,17.14
"VIC",148.894729614258,-37.8343238830566,0.54,1.49,3.39,36630.59,7565.9,348852.11,10.31,7.28,16.96
"VIC",149.052627563477,-37.7927551269531,0.54,1.5,3.22,21312.83,4794.77,179186.94,12.15,8.4,20.53
NA,149.157897949219,-37.8343238830566,0.54,1.49,3.53,41917.19,8475.8,411761.46,9.55,6.84,15.33
"VIC",149.263153076172,-37.8343238830566,0.54,1.9,4.01,47993.61,9463.16,490191.05,9.24,6.67,14.63
"VIC",149.368423461914,-37.7927551269531,0.54,1.89,3.8,59221.43,11290.54,635499.26,10.99,7.78,17.86
"VIC",149.421051025391,-37.7927551269531,0.54,1.89,3.8,58589.21,11201.18,625759.73,10.95,7.76,17.78
"VIC",149.473663330078,-37.7927551269531,0.54,1.89,3.85,68521.96,12806.81,755512.44,10.38,7.42,16.59
"VIC",149.526321411133,-37.7927551269531,0.54,1.88,3.91,88149.99,15908.13,1020071.26,9.73,7.05,15.28
"VIC",149.631576538086,-37.751163482666,0.54,1.88,3.52,107545.68,18926.48,1286325.8,14.81,9.99,25.84
"VIC",149.684204101562,-37.7095489501953,0.54,1.87,3.75,140950.38,23793.18,1790423.33,12.14,8.51,19.95
"VIC",149.736846923828,-37.6679000854492,0.54,1.87,3.44,202798.79,31995.36,2860294.85,18.29,12,33.1
"VIC",149.736846923828,-37.6262474060059,0.54,1.87,3.45,191170.53,30391.11,2669233.58,18,11.84,32.46
"VIC",149.789474487305,-37.5845642089844,0.54,1.87,3.33,180103.89,28737.19,2509862.26,22.85,14.51,43.32
"TAS",146.684204101562,-43.6484107971191,0.54,1.78,4.6,3015.93,961.49,14933.53,10.16,7.14,16.83
"TAS",146.736831665039,-43.6484107971191,0.54,1.78,4.62,2764.93,894.97,13381.83,10.14,7.14,16.82
"TAS",146.789474487305,-43.6484107971191,0.54,1.78,4.49,3022.17,954.53,15238.59,10.94,7.6,18.46
"TAS",146.842086791992,-43.6484107971191,0.54,1.78,4.41,3132.55,967.72,16454.98,10.93,7.61,18.38
"TAS",146.894729614258,-43.6484107971191,0.54,1.78,4.4,2895.97,895.16,15297.49,10.98,7.64,18.5
"TAS",146.631576538086,-43.6103286743164,0.54,1.78,4.05,2690.01,864.71,13226.24,12.65,8.64,21.84
"TAS",146.947372436523,-43.6103172302246,0.54,1.79,3.66,2343.16,741.23,12035.92,10.97,7.68,18.22
"TAS",146,-43.5722198486328,0.54,1.79,5.64,2340.47,816.88,9924.11,5.12,4.05,7.13
"TAS",146.052627563477,-43.5722198486328,0.54,1.8,5.43,2071.12,736.07,8560.1,5.49,4.3,7.73
"TAS",146.105270385742,-43.5722198486328,0.54,1.79,5.26,2255.58,786.95,9595.88,5.55,4.35,7.77
"TAS",146.157897949219,-43.5722198486328,0.54,1.79,5.27,2473.29,843.66,10910.41,5.5,4.32,7.69
"TAS",146.210525512695,-43.5722198486328,0.54,1.78,5.1,2704.62,901.65,12384.18,6.07,4.71,8.62
"TAS",146.263153076172,-43.5722198486328,0.54,1.78,4.47,2867.55,938.29,13551.03,7.93,5.92,11.94
"TAS",146.315795898438,-43.5722198486328,0.54,1.78,3.65,3029.33,972.78,14784.14,14.21,9.78,23.9
"TAS",146.368423461914,-43.5722198486328,0.54,1.78,3.59,3053.93,972.34,15145.19,17.07,11.24,30.87
"TAS",146.421051025391,-43.5722198486328,0.54,1.78,3.59,2892.56,923.83,14319.71,17.24,11.32,31.28
"TAS",146.473678588867,-43.5722198486328,0.54,1.78,3.91,2750.91,883.12,13536.24,13.19,8.98,22.79
"TAS",146.526321411133,-43.5722198486328,0.54,1.79,4.11,2546.55,825.88,12359.42,11.27,7.84,18.9
"TAS",146.578948974609,-43.5722198486328,0.54,1.79,4.06,2303.36,755.43,11024.69,12.46,8.53,21.41
"TAS",146.947372436523,-43.5722198486328,0.54,1.79,3.67,2377.58,749.76,12274.65,10.83,7.6,17.93
NA,145.947372436523,-43.5340766906738,0.54,1.78,5.66,2828.9,949.65,12741.03,5.02,3.98,6.95
"TAS",147,-43.5340881347656,0.54,1.79,3.87,2191.83,699.74,11118.07,9.94,7.05,16.21
"TAS",147.263153076172,-43.5340881347656,0.54,1.8,4.2,1697.76,566.38,8060.45,8.38,6.12,13.06
"TAS",147.315795898438,-43.5340881347656,0.54,1.81,4.02,1601.83,540.1,7481.81,9.4,6.76,15.02
NA,145.947372436523,-43.4959182739258,0.54,1.78,5.46,2757.89,921.71,12549.75,5.25,4.14,7.32
"TAS",147,-43.4959335327148,0.54,1.8,3.28,2057.95,665.1,10240.64,16.61,10.9,30.32
"TAS",147.210525512695,-43.4959182739258,0.54,1.81,3.53,1549.31,523.6,7223.82,12.14,8.35,20.69
"TAS",147.368423461914,-43.4959182739258,0.54,1.81,3.6,1408.09,485.08,6370.3,11.78,8.17,19.85
"TAS",145.947372436523,-43.4577407836914,0.54,1.78,5.47,2776.6,921.82,12790.44,5.23,4.13,7.28
"TAS",147.052627563477,-43.4577522277832,0.54,1.8,3.28,1869.9,614.29,9079.68,16.6,10.89,30.3
"TAS",147.210525512695,-43.4577522277832,0.54,1.81,3.54,1418.97,486.77,6469.67,11.97,8.26,20.33
"TAS",147.368423461914,-43.4577522277832,0.54,1.82,3.6,1311.9,457.22,5834.18,11.66,8.09,19.58
"TAS",145.947357177734,-43.419548034668,0.54,1.79,5.12,2679.35,890.29,12354.87,6.02,4.67,8.59
"TAS",147.052627563477,-43.419548034668,0.54,1.8,2.74,1886.59,619.31,9167.24,35.01,20.88,72.53
"TAS",147.157897949219,-43.419548034668,0.54,1.81,2.3,1648.1,552.87,7758,140.28,66.63,407.09
"TAS",147.421051025391,-43.419548034668,0.54,1.82,3.19,1202.42,424.48,5250.78,13.71,9.36,23.5
"TAS",145.947372436523,-43.3813056945801,0.54,1.79,5.13,2492.11,835.73,11351.23,5.99,4.64,8.53
"TAS",147.105270385742,-43.3813056945801,0.54,1.8,2.29,1739.61,579.49,8265.9,145.41,68.19,431.74
"TAS",147.157897949219,-43.3813171386719,0.54,1.81,2.3,1633.69,547.47,7712.11,134.68,63.97,392.35
"TAS",147.421051025391,-43.3813171386719,0.54,1.82,3.18,1184.23,419.55,5141.59,13.86,9.44,23.83
"TAS",145.842086791992,-43.3430671691895,0.54,1.78,5.28,2956.7,977.84,13657.39,5.52,4.33,7.76
"TAS",145.894729614258,-43.3430671691895,0.54,1.79,5.3,2627.36,879.66,11957.38,5.44,4.27,7.63
"TAS",147.105270385742,-43.3430671691895,0.54,1.81,2.04,1600.36,539.11,7489.34,529.31,199.92,2172.53
"TAS",147.157897949219,-43.3430671691895,0.54,1.81,2.06,1477.03,501.09,6862.88,471.2,180.96,1889.78
"TAS",147.421051025391,-43.3430671691895,0.54,1.82,2.93,1181.84,419.6,5109.98,19.38,12.72,34.91
"TAS",145.789474487305,-43.3047904968262,0.54,1.78,5.53,3316.84,1075.45,15778.48,5.01,3.98,6.9
"TAS",147.157897949219,-43.3047904968262,0.54,1.82,2.06,1324.54,455.99,6032.76,420.95,163.88,1659.35
"TAS",147.368423461914,-43.3047790527344,0.54,1.82,2.93,1198.06,426.31,5151.11,19.35,12.71,34.8
"TAS",145.789474487305,-43.2664909362793,0.54,1.78,5.17,3172.64,1033.64,15003.66,5.94,4.61,8.45
"TAS",147.368423461914,-43.2664909362793,0.54,1.82,2.81,1200.69,427.38,5158.39,23.62,15.14,43.87
"TAS",147.421051025391,-43.2664909362793,0.54,1.82,2.8,1179.36,419.84,5073.02,23.83,15.24,44.38
"TAS",147.736846923828,-43.2664909362793,0.54,1.81,4.11,1557.62,525.67,7279.72,7.48,5.57,11.33
"TAS",147.789474487305,-43.2664909362793,0.54,1.8,4.19,1912.63,627.87,9282.34,7.16,5.38,10.71
"TAS",145.736846923828,-43.2281532287598,0.54,1.78,5.17,3355.14,1083.17,16080.21,5.91,4.59,8.41
"TAS",147.473678588867,-43.2281532287598,0.54,1.82,2.9,1206.95,427.64,5230.54,18.94,12.46,34.02
"TAS",147.684204101562,-43.2281646728516,0.54,1.82,3.53,1253.85,436.62,5607.55,11.73,8.12,19.83
"TAS",147.842102050781,-43.2281646728516,0.54,1.8,3.39,2001.72,654.53,9753.12,13.43,9.16,23.12
"TAS",147.894729614258,-43.2281646728516,0.54,1.79,3.39,2168.51,694.89,10927.23,13.33,9.1,22.91
"TAS",147.947372436523,-43.2281646728516,0.54,1.79,4.51,2598.62,813.29,13515.61,6.2,4.77,8.95
"TAS",148,-43.2281646728516,0.54,1.77,3.53,4318.4,1248.11,25215.76,11.05,7.81,18.02
"TAS",145.736846923828,-43.1898155212402,0.54,1.78,5.18,3165.09,1028.7,15040.07,5.86,4.55,8.33
"TAS",147.473678588867,-43.1898040771484,0.54,1.82,2.9,1213.2,430.2,5246.86,18.89,12.42,33.93
"TAS",147.684204101562,-43.1898155212402,0.54,1.82,3.53,1228.3,427.87,5499.6,11.58,8.03,19.52
